k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
0,0.0,20.0,1.2776294034173041,1,0.6,0.0,48975.78820368427,0.0007641324238246705,2.1445534783053055e-05,0.0008297350451671084,2252.8862915330733,3.269969965913333e-07
1,20.0,21.277629403417315,1.0803836996518148,2,0.6,0.0035283051742578684,45723.56669440174,0.0007984250592849573,2.2016229667503467e-05,0.0008673243480603105,1976.9910113384026,3.048112375836354e-07
2,41.277629403417315,22.358013103069172,0.7931191792892345,3,0.6,0.0068289548428659905,38004.53178527975,0.0008833496943801977,2.5080458239224585e-05,0.0009589272480071399,1563.8317175538912,0.0
3,63.635642506486384,23.15113228235833,0.46427472669465053,4,0.5999999998524453,0.009589272067835573,27275.22122694676,0.0009030862183224686,2.5094430438247356e-05,0.000980844144074987,1083.8866985207908,0.0
4,86.78677478884447,23.61540700905307,0.12305688571441165,4,0.599999999797954,0.011598537553721847,14878.575160321783,0.000895485815340602,2.5551007535536824e-05,0.0009719883324853524,579.6338781113786,0.0
5,110.4021817978968,23.738463894767385,-0.2290191403440449,4,0.5999999997439547,0.012740037814944372,0.0,1360.9654913537013,0.00015425302028659882,1512.183740454172,52.745119300184435,5.579701323199515e-07
6,134.14064569266296,23.50944475442322,-0.5783968810766784,4,0.5999159895361517,0.012740037814944372,0.0,0.00016828227844578603,0.00015387942346700711,4.8488828263900296e-05,5.636299248617321e-07,476.74964957091356
7,157.65009044708486,22.93104787334648,-0.9376372328789908,4,0.5999159895334578,0.012740037814944372,0.0,0.00016828227844578603,0.00015387942346700711,4.8488828263900296e-05,5.778465360005744e-07,1027.4489652889633
8,180.58113832043006,21.993410640467538,-1.3005515833587542,4,0.599915989530764,0.012740037814944372,0.0,0.00016828227844581378,0.00015387942346703487,4.848882826390615e-05,6.024816613070303e-07,1589.7587572878851
9,202.5745489608958,20.692859057108873,-1.6634006525756306,4,0.5999159895280701,0.012740037814944372,0.0,0.00016828227844581378,0.00015387942346703487,4.848882826390615e-05,6.403477906995384e-07,2157.3231648262276
10,223.26740801800204,19.02945840453338,-2.0224016397472226,4,0.5999159895253763,0.012740037814944372,0.0,0.00016828227844578603,0.00015387942346700711,4.8488828263900296e-05,6.963217921809014e-07,2723.3351940486773
11,242.29686642253543,17.007056764786295,-2.3712063560608527,4,0.5999159895226824,0.012740037814944372,0.0,0.00016828227844581378,0.00015387942346703487,4.848882826390615e-05,7.791252045393584e-07,3276.772949751304
