key,value
"(0, 2)",1
"(0, 3)",1
"(0, 4)",1
"(0, 5)",1
"(0, 6)",1
"(1, 2)",1
"(1, 3)",1
"(1, 4)",1
"(1, 5)",1
"(1, 6)",1
"(2, 2)",1
"(2, 3)",1
"(2, 4)",1
"(2, 5)",1
"(2, 6)",1
"(3, 2)",1
"(3, 3)",1
"(3, 4)",1
"(3, 5)",1
"(3, 6)",1
"(4, 2)",1
"(4, 3)",1
"(4, 4)",1
"(4, 5)",1
"(4, 6)",1
"(5, 2)",1
"(5, 3)",1
"(5, 4)",1
"(5, 5)",1
"(5, 6)",1
"(6, 2)",1
"(6, 3)",1
"(6, 4)",1
"(6, 5)",1
"(6, 6)",1
"(7, 2)",1
"(7, 3)",1
"(7, 4)",1
"(7, 5)",1
"(7, 6)",1
"(8, 2)",1
"(8, 3)",1
"(8, 4)",1
"(8, 5)",1
"(8, 6)",1
"(9, 2)",1
"(9, 3)",1
"(9, 4)",1
"(9, 5)",1
"(9, 6)",1
"(10, 2)",1
"(10, 3)",1
"(10, 4)",1
"(10, 5)",1
"(10, 6)",1
"(11, 2)",1
"(11, 3)",1
"(11, 4)",1
"(11, 5)",1
"(11, 6)",1
"(12, 2)",1
"(12, 3)",1
"(12, 4)",1
"(12, 5)",1
"(12, 6)",1
"(13, 2)",1
"(13, 3)",1
"(13, 4)",1
"(13, 5)",1
"(13, 6)",1
"(14, 2)",1
"(14, 3)",1
"(14, 4)",1
"(14, 5)",1
"(14, 6)",1
"(15, 2)",1
"(15, 3)",1
"(15, 4)",1
"(15, 5)",1
"(15, 6)",1
"(16, 2)",1
"(16, 3)",1
"(16, 4)",1
"(16, 5)",1
"(16, 6)",1
"(17, 2)",1
"(17, 3)",1
"(17, 4)",1
"(17, 5)",1
"(17, 6)",1
"(18, 2)",1
"(18, 3)",1
"(18, 4)",1
"(18, 5)",1
"(18, 6)",1
"(19, 2)",1
"(19, 3)",1
"(19, 4)",1
"(19, 5)",1
"(19, 6)",1
"(20, 2)",1
"(20, 3)",1
"(20, 4)",1
"(20, 5)",1
"(20, 6)",1
"(21, 2)",1
"(21, 3)",1
"(21, 4)",1
"(21, 5)",1
"(21, 6)",1
"(22, 2)",1
"(22, 3)",1
"(22, 4)",1
"(22, 5)",1
"(22, 6)",1
"(23, 2)",1
"(23, 3)",1
"(23, 4)",1
"(23, 5)",1
"(23, 6)",1
"(24, 2)",1
"(24, 3)",1
"(24, 4)",1
"(24, 5)",1
"(24, 6)",1
"(25, 2)",1
"(25, 3)",1
"(25, 4)",1
"(25, 5)",1
"(25, 6)",1
"(26, 2)",1
"(26, 3)",1
"(26, 4)",1
"(26, 5)",1
"(26, 6)",1
"(27, 2)",1
"(27, 3)",1
"(27, 4)",1
"(27, 5)",1
"(27, 6)",1
"(28, 2)",1
"(28, 3)",1
"(28, 4)",1
"(28, 5)",1
"(28, 6)",1
"(29, 2)",1
"(29, 3)",1
"(29, 4)",1
"(29, 5)",1
"(29, 6)",1
"(30, 2)",1
"(30, 3)",1
"(30, 4)",1
"(30, 5)",1
"(30, 6)",1
"(31, 2)",1
"(31, 3)",1
"(31, 4)",1
"(31, 5)",1
"(31, 6)",1
"(32, 2)",1
"(32, 3)",1
"(32, 4)",1
"(32, 5)",1
"(32, 6)",1
"(33, 2)",1
"(33, 3)",1
"(33, 4)",1
"(33, 5)",1
"(33, 6)",1
"(34, 2)",1
"(34, 3)",1
"(34, 4)",1
"(34, 5)",1
"(34, 6)",1
"(35, 2)",1
"(35, 3)",1
"(35, 4)",1
"(35, 5)",1
"(35, 6)",1
"(36, 2)",1
"(36, 3)",1
"(36, 4)",1
"(36, 5)",1
"(36, 6)",1
"(37, 2)",1
"(37, 3)",1
"(37, 4)",1
"(37, 5)",1
"(37, 6)",1
"(38, 2)",1
"(38, 3)",1
"(38, 4)",1
"(38, 5)",1
"(38, 6)",1
"(39, 2)",1
"(39, 3)",1
"(39, 4)",1
"(39, 5)",1
"(39, 6)",1
"(40, 2)",1
"(40, 3)",1
"(40, 4)",1
"(40, 5)",1
"(40, 6)",1
"(41, 2)",1
"(41, 3)",1
"(41, 4)",1
"(41, 5)",1
"(41, 6)",1
"(42, 2)",1
"(42, 3)",1
"(42, 4)",1
"(42, 5)",1
"(42, 6)",1
"(43, 2)",1
"(43, 3)",1
"(43, 4)",1
"(43, 5)",1
"(43, 6)",1
"(44, 2)",1
"(44, 3)",1
"(44, 4)",1
"(44, 5)",1
"(44, 6)",1
"(45, 2)",1
"(45, 3)",1
"(45, 4)",1
"(45, 5)",1
"(45, 6)",1
"(46, 2)",1
"(46, 3)",1
"(46, 4)",1
"(46, 5)",1
"(46, 6)",1
"(47, 2)",1
"(47, 3)",1
"(47, 4)",1
"(47, 5)",1
"(47, 6)",1
"(48, 2)",1
"(48, 3)",1
"(48, 4)",1
"(48, 5)",1
"(48, 6)",1
"(49, 2)",1
"(49, 3)",1
"(49, 4)",1
"(49, 5)",0
"(49, 6)",1
"(50, 2)",1
"(50, 3)",1
"(50, 4)",1
"(50, 5)",0
"(50, 6)",1
"(51, 2)",1
"(51, 3)",1
"(51, 4)",1
"(51, 5)",0
"(51, 6)",1
"(52, 2)",1
"(52, 3)",1
"(52, 4)",1
"(52, 5)",0
"(52, 6)",1
"(53, 2)",1
"(53, 3)",1
"(53, 4)",1
"(53, 5)",0
"(53, 6)",1
"(54, 2)",1
"(54, 3)",1
"(54, 4)",1
"(54, 5)",1
"(54, 6)",1
"(55, 2)",1
"(55, 3)",1
"(55, 4)",1
"(55, 5)",1
"(55, 6)",1
"(56, 2)",1
"(56, 3)",1
"(56, 4)",1
"(56, 5)",1
"(56, 6)",1
"(57, 2)",1
"(57, 3)",1
"(57, 4)",0
"(57, 5)",1
"(57, 6)",0
"(58, 2)",1
"(58, 3)",1
"(58, 4)",0
"(58, 5)",1
"(58, 6)",0
"(59, 2)",1
"(59, 3)",1
"(59, 4)",0
"(59, 5)",1
"(59, 6)",0
"(60, 2)",1
"(60, 3)",1
"(60, 4)",0
"(60, 5)",1
"(60, 6)",0
"(61, 2)",1
"(61, 3)",1
"(61, 4)",0
"(61, 5)",1
"(61, 6)",0
"(62, 2)",1
"(62, 3)",1
"(62, 4)",0
"(62, 5)",1
"(62, 6)",0
"(63, 2)",1
