index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
0,0.0,20.0,1.2776294034173041,2252.8862915330733,3.269969965913333e-07,336.44218608010203,45057.72583066147,48975.78820368427,1.0,0.0007641324238246705,2.1445534783053055e-05,0.0008297350451671084,0.0008467169081969317,0.6,0.0035283051742578684,0.0,1,"(0, 'LEFT', 1, 2)"
1,20.0,21.277629403417315,1.0803836996518148,1976.9910113384026,3.048112375836354e-07,356.41546155580465,42065.68207314573,45723.56669440174,1.0,0.0007984250592849573,2.2016229667503467e-05,0.0008673243480603105,0.0008843018882253029,0.6,0.003300649668608122,0.0035283051742578684,2,"(1, 'LEFT', 2, 3)"
2,41.277629403417315,22.358013103069172,0.7931191792892345,1563.8317175538912,0.0,374.15294862034784,34964.17003206507,38004.53178527975,1.0,0.0008833496943801977,2.5080458239224585e-05,0.0009589272480071399,0.0009748853619869768,0.6,0.002760317224969583,0.0068289548428659905,3,"(2, 'LEFT', 3, 4)"
3,63.635642506486384,23.15113228235833,0.46427472669465053,1083.8866985207908,0.0,387.47460847887174,25093.204336543466,27275.22122694676,1.0,0.0009030862183224686,2.5094430438247356e-05,0.000980844144074987,0.0009971191076749708,0.5999999998524453,0.002009265485886273,0.009589272067835573,4,"(28, 'RIGHT', 4, 3)"
4,86.78677478884447,23.61540700905307,0.12305688571441165,579.6338781113786,0.0,395.0485495401437,13688.289947836063,14878.575160321783,1.0,0.000895485815340602,2.5551007535536824e-05,0.0009719883324853524,0.0009894913721352205,0.599999999797954,0.0011415002612225249,0.011598537553721847,4,"(32, 'LEFT', 3, 4)"
5,110.4021817978968,23.738463894767385,-0.2290191403440449,52.745119300184435,5.579701323199515e-07,396.27382925846024,1252.0881101326265,0.0,-0.0,1360.9654913537013,0.00015425302028659882,1512.183740454172,1512.183768312118,0.5999999997439547,0.0,0.012740037814944372,4,
6,134.14064569266296,23.50944475442322,-0.5783968810766784,5.636299248617321e-07,476.74964957091356,390.8456726078292,1.3250626580476601e-05,0.0,-0.0,0.00016828227844578603,0.00015387942346700711,4.8488828263900296e-05,7.635406948973411e-05,0.5999159895361517,0.0,0.012740037814944372,4,
7,157.65009044708486,22.93104787334648,-0.9376372328789908,5.778465360005744e-07,1027.4489652889633,379.00688460729543,1.3250626580476601e-05,0.0,-0.0,0.00016828227844578603,0.00015387942346700711,4.8488828263900296e-05,7.635406948973411e-05,0.5999159895334578,0.0,0.012740037814944372,4,
8,180.58113832043006,21.993410640467538,-1.3005515833587542,6.024816613070303e-07,1589.7587572878851,361.06861835259394,1.3250626580476601e-05,0.0,-0.0,0.00016828227844581378,0.00015387942346703487,4.848882826390615e-05,7.635406948969248e-05,0.599915989530764,0.0,0.012740037814944372,4,
9,202.5745489608958,20.692859057108873,-1.6634006525756306,6.403477906995384e-07,2157.3231648262276,337.77781467736065,1.3250626580476601e-05,0.0,-0.0,0.00016828227844581378,0.00015387942346703487,4.848882826390615e-05,7.635406948969248e-05,0.5999159895280701,0.0,0.012740037814944372,4,
10,223.26740801800204,19.02945840453338,-2.0224016397472226,6.963217921809014e-07,2723.3351940486773,310.26726626827053,1.3250626580476601e-05,0.0,-0.0,0.00016828227844578603,0.00015387942346700711,4.8488828263900296e-05,7.635406948973411e-05,0.5999159895253763,0.0,0.012740037814944372,4,
11,242.29686642253543,17.007056764786295,-2.3712063560608527,7.791252045393584e-07,3276.772949751304,280.0365851192066,1.3250626580476601e-05,0.0,-0.0,0.00016828227844581378,0.00015387942346703487,4.848882826390615e-05,7.635406948969248e-05,0.5999159895226824,0.0,0.012740037814944372,4,
12,259.30392318731947,14.635850408725371,-2.6966690987992887,9.223893665850157e-07,3796.0576285770776,248.9460205443334,1.3499952787937239e-05,0.0,-0.0,0.00016877317084335042,0.00015409930911736147,4.8836367175875145e-05,7.66747082551339e-05,0.5999159895199886,0.0,0.012740037814944372,4,
13,273.93977359604486,11.939181309926024,-2.9700828495276994,1.137345743143843e-06,4235.922859746542,219.20141568240476,1.3578977039466894e-05,0.0,-0.0,0.0001688660703442757,0.00015410631269269226,4.8933285625772194e-05,7.670795213998716e-05,0.5999159895172754,0.0,0.012740037814944372,4,
14,285.8789549059709,8.96909846039829,-3.128041261804757,1.5276149982192002e-06,4498.782474736966,193.2794194978106,1.3701329328609166e-05,0.0,-0.0,0.00016882346091492972,0.00015393071164471195,4.904398275857008e-05,7.676907048918824e-05,0.5999159895145569,0.0,0.012740037814944372,4,
15,294.8480533663683,5.841057198593516,-3.0301677635549185,0.0,4371.590626672379,173.6610186600208,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5999159895118322,0.0,0.012740037814944372,4,
16,300.68911056496177,2.810889435038583,-2.3655311756847297,0.0,3386.217088107305,162.07967541980287,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5999159895118322,0.0,0.012740037814944372,4,
17,303.5,0.4453582593538449,-0.4453582593538449,0.0,510.139784227292,157.8976048034753,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5999159895118322,0.0,0.012740037814944372,4,
18,303.9453582593542,0.0,1.5546417406461566,2488.6773292102807,0.0,156.7147182410458,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5999159895118322,0.0,0.012740037814944372,4,
19,303.9453582593542,1.5546417406461566,2.0,3156.577033771584,0.0,156.57703377159052,4907.346414266337,0.0,-0.0,5334.072189419931,0.0,5926.746877133258,5926.746877133258,0.5999159895118322,0.0,0.012740037814944372,4,
20,305.5,3.5546417406461592,2.0,3159.557330887513,1.8716073100222275e-06,159.55732901589585,11231.094370337321,12207.710316793611,1.0,0.000980135320079234,2.4823147125079686e-05,0.0010666984121199107,0.001085544788298698,0.5995867257964359,0.0009545397221755529,0.012740037814944372,4,
