index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
0,0.0,18.5,2.0,3313.362037642589,0.0,313.362037642602,61297.19769638789,69813.90745092579,1.0,0.0007133557081536734,3186.5193638598803,-2867.866634856439,0.0005371156492928186,0.6,0.004986973521564736,0.0,1,"(0, 'LEFT', 1, 2)"
1,18.5,20.5,2.0,3343.342142703713,0.0,343.34214270373286,68538.51392542612,74776.53238481258,1.0,8.284382918352651e-05,278.1477661062968,-250.33289744696802,0.00010453740674676304,0.6001593259241587,0.005334357266936882,0.004986973521564736,2,"(1, 'LEFT', 2, 3)"
2,39.0,22.5,1.7194097056494826,2955.6340550860436,0.0,376.5194966118476,66501.76623943601,73971.66049764196,1.0,0.0008589058358199342,1687.1328354217071,-1518.4185975397188,0.0004687530385591998,0.6001732333073502,0.005278016234834938,0.010321330788501618,3,"(2, 'LEFT', 3, 4)"
3,61.5,24.219409705649547,1.0837467932146048,2033.0509155517452,4.629878958439804e-06,407.4307210998526,49239.29307619364,57109.826193612076,1.0,0.000653576569478842,3588.856112195561,-3229.969774779817,0.00048225448017358286,0.6002575898961027,0.004097687833552846,0.015599347023336554,4,"(11, 'RIGHT', 4, 3)"
4,85.71940970564943,25.303156498864222,0.2792072126503551,846.497977592009,3.5005681411348633e-06,427.6871551160301,21419.070802982664,0.0,-0.0,23281.599543122993,0.000844228793094981,25868.443176997414,25868.443802052672,0.6004370326613682,0.0,0.0196970348568894,4,"(28, 'RIGHT', 3, 2)"
5,111.0225662045134,25.582363711514496,-0.5379356992995656,3.439878892686986e-06,374.7313264360197,432.17222595307084,8.800023295628021e-05,0.0,-0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,0.0009252193824444976,0.5989998969293128,0.0,0.0196970348568894,4,"(46, 'RIGHT', 2, 1)"
6,136.60492991602734,25.044428012215022,-1.4189779525345065,3.5137649345938143e-06,1708.3720162585107,420.0949160571495,8.800023295628021e-05,0.0,-0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,0.0009252193824444976,0.5989998969133653,0.0,0.0196970348568894,4,
7,161.64935792824173,23.625450059680425,-2.258408699491152,3.7248066273439097e-06,2996.31207983317,391.3009731283113,8.800023295628021e-05,0.0,-0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,0.0009252193824444976,0.5989998968974178,0.0,0.0196970348568894,4,
8,185.27480798792152,21.367041360189308,-2.998061295960145,4.118503421828007e-06,4147.593709959038,349.49823809972526,8.800023295628021e-05,0.0,-0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,0.0009252193824444976,0.5989998968814704,0.0,0.0196970348568894,4,
9,206.64184934811084,18.368980064229135,-3.5,4.831509736502566e-06,4949.306318039573,300.6936867919827,8.874990602994459e-05,0.0,-0.0,0.0009583045440350046,0.0008618372548719888,0.0002891292973207708,0.0009256395038772514,0.5989998968655229,0.0,0.0196970348568894,4,
10,225.01082941233864,14.868980064229104,-3.5,5.98982258361928e-06,4996.992566490582,253.00743949927036,8.906255258410434e-05,0.0,-0.0,0.000955044731083099,0.0008582376087092891,0.0002887469644761942,0.0009253855899593599,0.5989998968494602,0.0,0.0196970348568894,4,
11,239.87980947656774,11.368980064229085,-3.5,7.881358984383125e-06,5034.887238632255,215.1127692491337,8.960301317248454e-05,0.0,-0.0,0.0009521814257125172,0.0008547868461773467,0.00028867120034318486,0.0009252194389725021,0.5989998968334187,0.0,0.0196970348568894,4,
12,251.24878954079682,7.868980064229065,-3.5,9.337558477167012e-06,5062.990333288159,187.0096760494161,7.347706150540034e-05,0.0,-0.0,7.986637120152211e-05,0.0,8.874041244613568e-05,8.874041244613568e-05,0.5989998968173814,0.0,0.0196970348568894,3,
13,259.1177696050253,4.368980064229055,-3.184490032114529,0.0,4608.036888263847,168.69815990796116,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5989998968124514,0.0,0.0196970348568894,3,
14,263.4867496692543,1.184490032114516,-1.1844900321145149,0.0,1616.2978939377863,160.43715423398766,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5989998968124514,0.0,0.0196970348568894,3,
15,264.67123970136885,0.0,0.8155099678854805,1381.9482838273705,0.0,158.68333199914758,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5989998968124514,0.0,0.0196970348568894,3,
16,264.67123970136834,0.8155099678854819,2.0,3157.7560270785125,0.0,157.75602707851726,2575.1815162329844,0.0,-0.0,2799.1103437315046,0.0,3110.1226041461164,3110.1226041461164,0.5989998968124514,0.0,0.0196970348568894,3,
