k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
0,0.0,18.5,2.0,1,0.6,0.0,69813.90745092579,0.0007133557081536734,3186.5193638598803,-2867.866634856439,3313.362037642589,0.0
1,18.5,20.5,2.0,2,0.6001593259241587,0.004986973521564736,74776.53238481258,8.284382918352651e-05,278.1477661062968,-250.33289744696802,3343.342142703713,0.0
2,39.0,22.5,1.7194097056494826,3,0.6001732333073502,0.010321330788501618,73971.66049764196,0.0008589058358199342,1687.1328354217071,-1518.4185975397188,2955.6340550860436,0.0
3,61.5,24.219409705649547,1.0837467932146048,4,0.6002575898961027,0.015599347023336554,57109.826193612076,0.000653576569478842,3588.856112195561,-3229.969774779817,2033.0509155517452,4.629878958439804e-06
4,85.71940970564943,25.303156498864222,0.2792072126503551,4,0.6004370326613682,0.0196970348568894,0.0,23281.599543122993,0.000844228793094981,25868.443176997414,846.497977592009,3.5005681411348633e-06
5,111.0225662045134,25.582363711514496,-0.5379356992995656,4,0.5989998969293128,0.0196970348568894,0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,3.439878892686986e-06,374.7313264360197
6,136.60492991602734,25.044428012215022,-1.4189779525345065,4,0.5989998969133653,0.0196970348568894,0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,3.5137649345938143e-06,1708.3720162585107
7,161.64935792824173,23.625450059680425,-2.258408699491152,4,0.5989998968974178,0.0196970348568894,0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,3.7248066273439097e-06,2996.31207983317
8,185.27480798792152,21.367041360189308,-2.998061295960145,4,0.5989998968814704,0.0196970348568894,0.0,0.0009519496749298417,0.0008562972478034503,0.00028705433801005226,4.118503421828007e-06,4147.593709959038
9,206.64184934811084,18.368980064229135,-3.5,4,0.5989998968655229,0.0196970348568894,0.0,0.0009583045440350046,0.0008618372548719888,0.0002891292973207708,4.831509736502566e-06,4949.306318039573
10,225.01082941233864,14.868980064229104,-3.5,4,0.5989998968494602,0.0196970348568894,0.0,0.000955044731083099,0.0008582376087092891,0.0002887469644761942,5.98982258361928e-06,4996.992566490582
11,239.87980947656774,11.368980064229085,-3.5,4,0.5989998968334187,0.0196970348568894,0.0,0.0009521814257125172,0.0008547868461773467,0.00028867120034318486,7.881358984383125e-06,5034.887238632255
12,251.24878954079682,7.868980064229065,-3.5,3,0.5989998968173814,0.0196970348568894,0.0,7.986637120152211e-05,0.0,8.874041244613568e-05,9.337558477167012e-06,5062.990333288159
13,259.1177696050253,4.368980064229055,-3.184490032114529,3,0.5989998968124514,0.0196970348568894,0.0,0.0,0.0,0.0,0.0,4608.036888263847
14,263.4867496692543,1.184490032114516,-1.1844900321145149,3,0.5989998968124514,0.0196970348568894,0.0,0.0,0.0,0.0,0.0,1616.2978939377863
15,264.67123970136885,0.0,0.8155099678854805,3,0.5989998968124514,0.0196970348568894,0.0,0.0,0.0,0.0,1381.9482838273705,0.0
16,264.67123970136834,0.8155099678854819,2.0,3,0.5989998968124514,0.0196970348568894,0.0,2799.1103437315046,0.0,3110.1226041461164,3157.7560270785125,0.0
17,265.4867496692538,2.8155099678854874,2.0,3,0.5988271122233322,0.0196970348568894,0.0,9669.028147202713,0.0,10743.364608003014,3159.465246755005,0.0
18,268.3022596371393,4.815509967885492,2.0,3,0.5982302586339987,0.0196970348568894,20545.002973508334,0.0005812496442451076,3981.890889997667,-3583.701155164962,3164.371739068495,2.3664472337259213e-05
19,273.11776960502476,6.815509967885504,2.0,3,0.598429353142619,0.02123518506503498,27735.692779810553,0.0006055789933513411,4233.478111907904,-3810.129627851566,3172.475449890847,1.6857514310686383e-05
20,279.93327957290916,8.815509967885516,2.0,3,0.598641027010833,0.02327668355962172,34890.227825682065,0.00061769505099174,4383.040849203194,-3944.73607795504,3183.7763996507683,0.0
21,288.7487895407947,10.815509967885525,2.0,3,0.5988601790151639,0.025818999507419463,41987.93330987881,0.0006252187508624107,4389.0524335476275,-3950.146495505364,3198.2746152642685,0.0
22,299.5642995086802,12.815509967885541,2.0,3,0.5990796315982475,0.02885815483911098,48387.57368478573,0.000639325315729411,3589.4257048762443,-3230.482424027158,3215.970088820122,8.938477094488917e-06
23,312.37980947656575,14.815509967885557,2.0,3,0.5992591028440268,0.03234528499704598,55708.795401186246,0.0006509725878918182,3582.955731846252,-3224.6594353587516,3236.8628011210967,7.610402008140227e-06
24,327.1953194444513,16.81550996788558,2.0,3,0.5994382505904357,0.03634490067512902,63171.07571366825,0.0006688178995176708,3568.2679831340215,-3211.44044168962,3260.9527651630888,9.003810191643424e-06
25,344.0108294123369,18.8155099678856,1.6153009441759991,3,0.5996166639483073,0.0408668759750858,59045.34878434575,0.0006580065150264547,3597.0357217228143,-3237.331418432183,2711.191389978129,5.87888234804268e-06
26,362.8263393802202,20.43081091206162,0.9721245909017779,3,0.5997965156937757,0.04510005038999001,43658.591871048964,0.0006238238736735457,4338.835090781571,-3904.9508885657765,1770.569801045343,0.0
27,383.25715029228184,21.40293550296336,0.33132507619622187,3,0.6000134574098072,0.04825615182096344,0.0,19179.601486925414,0.0008486258264492896,21310.66755504277,824.4304892098813,4.1351780737386434e-06
28,404.6600857952452,21.734260579159624,-0.043494658402894015,3,0.598829531434527,0.04825615182096344,0.0,6301.042643689017,0.0008551382245852723,7001.157723363394,266.71983729804316,4.051917017022788e-06
29,426.39434637440485,21.69076592075694,0.28431269134467346,2,0.5984405782276735,0.04825615182096344,0.0,17835.537194209697,0.0008498060897278448,19817.262784296407,756.4828967680227,4.076993832313747e-06
30,448.08511229515733,21.975078612101424,0.024921387898686483,2,0.5973396191841015,0.04825615182096344,0.0,8865.618514907534,0.0008544519715067977,9850.686469779375,371.16446278046527,4.0101766103362024e-06
31,470.06019090725874,22.0,0.0,2,0.5967923588246693,0.04825615182096344,11628.891241844722,0.0005339508811889049,3665.1965575955905,-3298.6763085572748,333.0272545792733,0.0
32,492.06019090725874,22.0,0.0,2,0.5969756186195891,0.049170174207892575,11602.033466374125,0.0005337597979887532,3666.869781686237,-3300.1822104511707,331.834140044176,0.0
33,514.0601909072587,22.0,0.0,2,0.5971589620757253,0.05008231655053877,0.0,7906.634147432341,0.0008547298558019278,8785.148283445731,330.6410286039221,4.004717595762486e-06
