key,value
"(0, 1)",19.2
"(1, 1)",19.2
"(2, 1)",19.2
"(3, 1)",nan
"(4, 1)",nan
"(5, 1)",nan
"(6, 1)",nan
"(7, 1)",nan
"(8, 1)",nan
"(9, 1)",nan
"(10, 1)",nan
"(11, 1)",nan
"(12, 1)",nan
"(13, 1)",nan
"(14, 1)",19.2
"(15, 1)",19.2
"(16, 1)",19.2
"(17, 1)",19.2
"(18, 1)",nan
"(19, 1)",nan
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",19.2
"(30, 1)",19.2
"(31, 1)",19.2
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",nan
"(35, 1)",nan
"(36, 1)",nan
"(37, 1)",nan
"(38, 1)",nan
"(39, 1)",nan
"(40, 1)",nan
"(41, 1)",nan
"(42, 1)",nan
"(43, 1)",nan
"(44, 1)",19.2
"(45, 1)",19.2
"(46, 1)",19.2
"(47, 1)",19.2
"(48, 1)",19.2
"(49, 1)",19.2
"(50, 1)",19.2
"(51, 1)",19.2
"(52, 1)",nan
"(53, 1)",nan
"(54, 1)",nan
"(55, 1)",nan
"(56, 1)",nan
"(57, 1)",nan
"(58, 1)",nan
"(59, 1)",19.2
"(60, 1)",19.2
"(61, 1)",19.2
"(62, 1)",19.2
"(63, 1)",19.2
"(64, 1)",19.2
"(65, 1)",19.2
"(66, 1)",19.2
"(67, 1)",19.2
"(68, 1)",19.2
"(69, 1)",19.2
"(70, 1)",19.2
"(71, 1)",19.2
"(72, 1)",19.2
"(73, 1)",19.2
"(74, 1)",19.2
"(75, 1)",19.2
"(76, 1)",19.2
"(77, 1)",19.2
"(78, 1)",19.2
"(79, 1)",19.2
"(80, 1)",19.2
"(81, 1)",19.2
"(82, 1)",19.2
"(83, 1)",19.2
"(84, 1)",19.2
"(85, 1)",19.2
"(86, 1)",19.2
"(87, 1)",19.2
"(88, 1)",19.2
"(0, 2)",20.4
"(1, 2)",20.4
"(2, 2)",20.4
"(3, 2)",nan
"(4, 2)",nan
"(5, 2)",nan
"(6, 2)",nan
"(7, 2)",nan
"(8, 2)",nan
"(9, 2)",nan
"(10, 2)",nan
"(11, 2)",nan
"(12, 2)",nan
"(13, 2)",nan
"(14, 2)",20.4
"(15, 2)",20.4
"(16, 2)",20.4
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",nan
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",20.4
"(29, 2)",20.4
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",nan
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",nan
"(37, 2)",nan
"(38, 2)",nan
"(39, 2)",nan
"(40, 2)",nan
"(41, 2)",nan
"(42, 2)",20.4
"(43, 2)",20.4
"(44, 2)",20.4
"(45, 2)",20.4
"(46, 2)",20.4
"(47, 2)",20.4
"(48, 2)",20.4
"(49, 2)",nan
"(50, 2)",nan
"(51, 2)",nan
"(52, 2)",nan
"(53, 2)",nan
"(54, 2)",nan
"(55, 2)",20.4
"(56, 2)",20.4
"(57, 2)",20.4
"(58, 2)",20.4
"(59, 2)",20.4
"(60, 2)",20.4
"(61, 2)",20.4
"(62, 2)",20.4
"(63, 2)",20.4
"(64, 2)",20.4
"(65, 2)",20.4
"(66, 2)",20.4
"(67, 2)",20.4
