key,value
"(0, 1)",1
"(1, 1)",0
"(2, 1)",0
"(3, 1)",0
"(4, 1)",0
"(5, 1)",0
"(6, 1)",0
"(7, 1)",0
"(8, 1)",0
"(9, 1)",0
"(10, 1)",0
"(11, 1)",0
"(12, 1)",0
"(13, 1)",1
"(14, 1)",1
"(15, 1)",1
"(16, 1)",0
"(17, 1)",0
"(18, 1)",0
"(19, 1)",0
"(20, 1)",0
"(21, 1)",0
"(22, 1)",0
"(23, 1)",0
"(24, 1)",0
"(25, 1)",0
"(26, 1)",0
"(27, 1)",0
"(28, 1)",1
"(29, 1)",1
"(30, 1)",1
"(31, 1)",0
"(32, 1)",0
"(33, 1)",0
"(34, 1)",0
"(35, 1)",0
"(36, 1)",0
"(37, 1)",0
"(38, 1)",0
"(39, 1)",0
"(40, 1)",0
"(41, 1)",0
"(42, 1)",0
"(43, 1)",0
"(44, 1)",1
"(45, 1)",1
"(46, 1)",1
"(47, 1)",1
"(48, 1)",1
"(49, 1)",1
"(50, 1)",1
"(51, 1)",1
"(52, 1)",0
"(53, 1)",0
"(54, 1)",0
"(55, 1)",0
"(56, 1)",0
"(57, 1)",0
"(58, 1)",0
"(59, 1)",1
"(60, 1)",1
"(61, 1)",1
"(62, 1)",1
"(63, 1)",1
"(64, 1)",1
"(65, 1)",1
"(66, 1)",1
"(67, 1)",1
"(68, 1)",1
"(69, 1)",1
"(70, 1)",1
"(71, 1)",1
"(72, 1)",1
"(73, 1)",1
"(74, 1)",1
"(75, 1)",1
"(76, 1)",1
"(77, 1)",1
"(78, 1)",1
"(79, 1)",1
"(80, 1)",1
"(81, 1)",1
"(82, 1)",1
"(83, 1)",1
"(84, 1)",1
"(85, 1)",1
"(86, 1)",1
"(87, 1)",1
"(88, 1)",1
"(0, 2)",1
"(1, 2)",0
"(2, 2)",0
"(3, 2)",0
"(4, 2)",0
"(5, 2)",0
"(6, 2)",0
"(7, 2)",0
"(8, 2)",0
"(9, 2)",0
"(10, 2)",0
"(11, 2)",0
"(12, 2)",1
"(13, 2)",1
"(14, 2)",1
"(15, 2)",0
"(16, 2)",0
"(17, 2)",0
"(18, 2)",0
"(19, 2)",0
"(20, 2)",0
"(21, 2)",0
"(22, 2)",0
"(23, 2)",0
"(24, 2)",0
"(25, 2)",0
"(26, 2)",1
"(27, 2)",1
"(28, 2)",1
"(29, 2)",0
"(30, 2)",0
"(31, 2)",0
"(32, 2)",0
"(33, 2)",0
"(34, 2)",0
"(35, 2)",0
"(36, 2)",0
"(37, 2)",0
"(38, 2)",0
"(39, 2)",0
"(40, 2)",1
"(41, 2)",1
"(42, 2)",1
"(43, 2)",1
"(44, 2)",1
"(45, 2)",1
"(46, 2)",1
"(47, 2)",1
"(48, 2)",0
"(49, 2)",0
"(50, 2)",0
"(51, 2)",0
"(52, 2)",0
"(53, 2)",0
"(54, 2)",0
"(55, 2)",1
"(56, 2)",1
"(57, 2)",1
"(58, 2)",1
"(59, 2)",1
"(60, 2)",1
"(61, 2)",1
"(62, 2)",1
"(63, 2)",1
"(64, 2)",1
"(65, 2)",1
"(66, 2)",1
"(67, 2)",1
"(68, 2)",1
"(69, 2)",1
"(70, 2)",1
"(71, 2)",1
"(72, 2)",1
"(73, 2)",1
"(74, 2)",1
"(75, 2)",1
"(76, 2)",1
"(77, 2)",1
"(78, 2)",1
"(79, 2)",1
"(80, 2)",1
"(81, 2)",1
"(82, 2)",1
"(83, 2)",1
"(84, 2)",1
"(85, 2)",1
"(86, 2)",1
"(87, 2)",1
"(88, 2)",1
"(0, 3)",1
"(1, 3)",0
"(2, 3)",0
"(3, 3)",0
"(4, 3)",0
