index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
0,0.0,20.0,2.0,3336.4421860800667,0.0,336.44218608010203,66728.84372160133,72531.3518713058,1.0,0.0,0.0,0.0,0.0,0.6,0.005177194630991277,0.0,1,"(0, 'LEFT', 1, 2)"
1,20.0,22.0,2.0,3368.7870874458094,0.0,368.7870874458802,74113.31592380781,75000.0,1.0,5557.95209109543,0.0,6175.502323439367,6175.502323439367,0.6,0.0053500000000000015,0.005177194630991277,2,"(1, 'LEFT', 2, 3)"
2,42.0,24.0,1.4033932168110042,2509.4190628104134,0.0,404.3292375939262,60226.05750744992,65463.105986358605,1.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.004682417419045103,0.010527194630991278,3,"(2, 'LEFT', 3, 4)"
3,66.0,25.40339321681103,0.5966067831890065,1325.7223080792724,0.0,430.8121332959166,33677.84508843605,36606.35335699571,1.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0026624447349896997,0.01520961205003638,4,"(24, 'RIGHT', 4, 3)"
4,91.40339321681103,26.0,0.0,441.8424092707406,0.0,441.84240927088223,11487.902641039254,12486.850696781594,1.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0009740795487747116,0.01787205678502608,4,"(28, 'RIGHT', 3, 2)"
5,117.4033932168112,26.0,-0.4304006630340338,0.0,204.9848137341495,440.6161808168236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0,0.018846136333800792,4,
6,143.4033932168112,25.569599336966018,-1.333291144041976,0.0,1569.4173710486193,430.5193450142592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0,0.018846136333800792,4,
7,168.9729925537772,24.2363081929241,-2.3513116948291506,0.0,3124.2139112293335,402.7536310144501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0,0.018846136333800792,4,
8,193.2093007467013,21.88499649809491,-3.203855947054109,0.0,4447.597468624172,358.18645195693284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0,0.018846136333800792,4,
9,215.0942972447963,18.68114055104084,-3.5,0.0,4944.982328433849,305.0176715661619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996569165375867,0.0,0.018846136333800792,4,
