k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
0,0.0,19.5,1.1980624215149651,1,0.6,0.0,45749.112031433666,0.0001396361878900909,694.7307953409952,-625.2575606555758,2125.6426084959257,1.0808571460074745e-06
1,19.5,20.698062421514976,1.0045591241069791,2,0.6000347365311475,0.0033024378422003083,42380.35000288023,0.00013922411833947046,679.1912376587347,-611.2719591993965,1853.558338495042,1.01835462373856e-06
2,40.198062421514976,21.70262154562198,0.7227381583262795,3,0.6000686960844364,0.0063690623424019245,34696.10269735926,0.0001294761053121929,567.0046241972401,-510.30401791517687,1446.7731596582662,0.0
3,61.900683967136956,22.42535970394832,0.40504505855520234,4,0.600097046307654,0.008897789531217072,24430.188728899957,0.00012708116631032773,495.91807660546436,-446.32612774362207,981.9030511759747,0.0
4,84.3260436710844,22.830404762503633,0.06601037165360135,4,0.6001218422036398,0.010707902742240068,0.0,11901.596453502387,0.0001650549022846337,13223.995910897685,479.60028301184366,7.355115485552233e-07
5,107.15644843358804,22.896415134157355,-0.273264148033981,4,0.5993871757641456,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,7.339602943375887e-07,29.18184565408012
6,130.0528635677454,22.623150986123512,-0.6244845235069663,4,0.5993871757610808,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,7.42825771770235e-07,562.0603679365053
7,152.6760145538689,21.998666462616423,-0.9806808178301645,4,0.599387175758016,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,7.639126498735521e-07,1108.568174046106
8,174.67468101648643,21.01798564478618,-1.3382003733007255,4,0.5993871757549513,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,7.995561456342747e-07,1662.7839387709207
9,195.6926666612726,19.679785271485386,-1.694272706314457,4,0.5993871757518865,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,8.539249468077832e-07,2219.735117461642
10,215.372451932758,17.985512565170893,-2.0451625182958324,4,0.5993871757488217,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,9.3436645356913e-07,2772.6507057999415
11,233.3579644979289,15.940350046875032,-2.3836794966478965,4,0.599387175745757,0.010707902742240068,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,1.05424658440523e-06,3309.2325770155185
12,249.29831454480393,13.556670550227171,-2.694384773020598,4,0.5993871757426922,0.010707902742240068,0.0,0.00018353574832574715,0.00016528924417022473,5.5168289497627935e-05,1.2382674463365966e-06,3804.467593603982
13,262.8549850950311,10.862285777206619,-2.94329834441117,4,0.5993871757396273,0.010707902742240068,0.0,0.0001835180298441208,0.00016527332217963764,5.516293208734924e-05,1.5452669351164938e-06,4205.209654924396
14,273.71727087223775,7.918987432795506,-3.055245737828904,4,0.5993871757365626,0.010707902742240068,0.0,0.00018350485541016037,0.00016526618035936358,5.515472146563988e-05,2.1189048712492807e-06,4396.299995510956
15,281.63625830503327,4.8637416949666505,-2.863741694966633,4,0.5993871757334985,0.010707902742240068,0.0,0.0,0.0,0.0,0.0,4125.728952361825
16,286.5,2.0,-2.0,4,0.5993871757334985,0.010707902742240068,0.0,1.4942431369262596e-05,0.0,1.6602701521402886e-05,6.873518429860795e-06,2839.0487509417785
17,288.5,0.0,0.0,4,0.5993871757325762,0.010707902742240068,0.0,0.0,0.0,0.0,158.27593248805354,0.0
18,288.5,0.0,1.9054730324609923,4,0.5993871757325762,0.010707902742240068,0.0,0.0,0.0,0.0,3015.4087818884595,0.0
19,288.5,1.9054730324609963,2.0,4,0.5993871757325762,0.010707902742240068,7190.7689801502465,0.00011963824089948616,650.9088885646355,-585.8178667767933,3157.573627035365,1.1077087492594728e-05
20,290.40547303246126,3.905473032461003,2.0,4,0.5994197211696193,0.011311256570850584,13963.572758892627,0.00012482815549785808,544.2755014702235,-489.84781262525064,3161.1416822128035,5.396593223849777e-06
21,294.3109460649246,5.905473032461019,2.0,4,0.5994469349369873,0.012388706663973067,20868.902124907385,0.00012647835668089247,534.1312717868946,-480.7180040766977,3167.906990413376,3.569355158106191e-06
22,300.21641909738565,7.905473032461036,2.0,4,0.5994736414927694,0.013949529812716584,27856.244470916343,0.00012803008154030349,549.1119706444216,-494.2006313243333,3177.869548714024,2.666532054718118e-06
23,308.1218921298467,9.905473032461057,2.0,4,0.5995010970833985,0.015999466925680727,34939.205027322394,0.0001297510494795706,581.9712265070752,-523.773959688535,3191.02935443233,0.0
24,318.0273651623077,11.905473032461087,2.0,4,0.5995301956367145,0.018545211277593295,42182.435666110454,0.00013938012901615338,676.5092251872035,-608.8581478016731,3207.3864137748965,1.7704251149552874e-06
25,329.9328381947688,13.90547303246112,2.0,4,0.5995640210893701,0.021597981774221026,49485.59634338034,0.00013987320617112053,711.5343492613749,-640.380758920564,3226.940720284933,1.5154396351135802e-06
26,343.83831122722995,15.905473032461154,2.0,4,0.599599597798199,0.02516197351825765,56909.59169251065,0.0001408379506768198,727.0995935459683,-654.3894777047597,3249.6922760567804,1.3235448932391591e-06
27,359.7437842596911,17.90547303246119,1.8773707959837367,4,0.5996359527691827,0.029245644936733393,60925.41143459231,0.00015231685204386558,753.3440195852984,-678.0094483858219,3091.6972738769746,0.0
28,377.6492572921523,19.782843828444964,1.6634367458907668,4,0.5996736199607596,0.03361042373715486,60918.94949625934,0.00015231612831520525,753.3620394769063,-678.0256662890731,2797.9971474466047,0.0
29,397.4321011205973,21.446280574335663,1.4084897748509846,4,0.5997112880533313,0.03797475020189302,57649.565708161244,0.00014115383141596882,725.7937063423469,-653.2141788705218,2441.9092247727517,9.81238827080233e-07
30,418.87838169493295,22.85477034918658,1.1354169981138644,4,0.5997475777299353,0.04211021980146431,51798.97163505972,0.00013999762073146904,719.5305693054477,-647.577356821991,2056.1609323265097,9.217369552061427e-07
31,441.73315204411955,23.99018734730039,0.8549572535573833,4,0.5997835542497587,0.04583614781591849,43860.069577244576,0.00013941507232212436,686.8136484919359,-618.1321287371064,1655.651746595631,8.785425507085165e-07
32,465.7233393914199,24.845144600857655,0.5745103669872663,4,0.5998178949235774,0.04900635268632562,34337.334046022625,0.00012939379708801213,564.3784812464866,-507.94048935095225,1250.5912015325428,0.0
33,490.5684839922794,25.41965496784497,0.2949195189693116,4,0.5998461138396525,0.051509966069547206,23747.57637111856,0.0001269557332483906,492.20204542514017,-442.9816998207003,841.6693508822652,0.0
34,515.9881389601244,25.714574486814392,0.019223993991715427,4,0.5998707239340869,0.05327229641552551,12624.239048657222,0.0001264764899981119,519.4844714816684,-467.5358838040682,433.0763603757183,0.0
35,541.7027134469411,25.733798480806,-0.24694003329705005,4,0.5998966981498538,0.054255993148931515,0.0,927.2248561495245,0.00016516334090002638,1030.2496915191316,33.14888458241206,6.528659355353739e-07
36,567.436511927747,25.48685844750902,-0.5118189150971191,4,0.5998394620558806,0.054255993148931515,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,6.593617501251594e-07,370.301177381343
37,592.9233703752589,24.975039532412,-0.7741656013107234,4,0.5998394620528158,0.054255993148931515,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,6.728741938259017e-07,775.2199844099273
38,617.8984099076708,24.20087393110139,-1.0139787023910183,4,0.599839462049751,0.054255993148931515,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,6.943988733210573e-07,1151.2313846611326
39,642.0992838387722,23.18689522871054,-1.1983883309273247,4,0.5998394620466863,0.054255993148931515,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,7.247654084507764e-07,1448.126101471773
40,665.2861790674787,21.988506897783036,-1.2453835618700846,4,0.5998394620436215,0.054255993148931515,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,7.642656079042867e-07,1541.332124475872
41,687.2746859652617,20.74312333591322,-1.0071905784769786,4,0.5998394620405567,0.054255993148931515,0.0,0.00018343820021812784,0.00016517183109732159,5.5165574476997065e-05,8.101508783899783e-07,1206.3879811326544
42,708.0178093011695,19.735932757435986,-0.12006338108012349,4,0.5998394620374919,0.054255993148931515,0.0,2332.7989713678885,0.00016515042149264914,2591.9987084400523,108.74453860871851,8.510795481697642e-07
43,727.7537420586054,19.615869376355697,1.8799366189199027,4,0.5996954621092453,0.054255993148931515,66985.36492016895,0.0001554885020574326,726.5396214239985,-653.8854865165964,3107.592034201228,0.0
44,747.3696114349611,21.495805995275454,2.0,4,0.5997317890807184,0.059044968693343344,74999.9998989081,2555.7288025052767,0.0001338865280723911,2839.6985489524322,3319.311232051822,0.0
