key,value
"(0, 1)",21.5
"(1, 1)",21.5
"(2, 1)",21.5
"(3, 1)",21.5
"(4, 1)",21.5
"(5, 1)",21.5
"(6, 1)",21.5
"(7, 1)",nan
"(8, 1)",nan
"(9, 1)",nan
"(10, 1)",nan
"(11, 1)",nan
"(12, 1)",nan
"(13, 1)",21.5
"(14, 1)",21.5
"(15, 1)",nan
"(16, 1)",nan
"(17, 1)",nan
"(18, 1)",nan
"(19, 1)",nan
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",21.5
"(26, 1)",21.5
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",nan
"(30, 1)",nan
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",nan
"(35, 1)",nan
"(36, 1)",nan
"(37, 1)",nan
"(38, 1)",21.5
"(39, 1)",21.5
"(40, 1)",21.5
"(41, 1)",21.5
"(42, 1)",21.5
"(43, 1)",21.5
"(44, 1)",21.5
"(45, 1)",21.5
"(46, 1)",21.5
"(47, 1)",21.5
"(48, 1)",21.5
"(49, 1)",21.5
"(50, 1)",21.5
"(51, 1)",21.5
"(52, 1)",21.5
"(53, 1)",21.5
"(54, 1)",21.5
"(55, 1)",21.5
"(56, 1)",21.5
"(57, 1)",21.5
"(58, 1)",21.5
"(59, 1)",21.5
"(60, 1)",21.5
"(61, 1)",nan
"(62, 1)",nan
"(63, 1)",nan
"(64, 1)",21.5
"(65, 1)",21.5
"(66, 1)",21.5
"(67, 1)",21.5
"(68, 1)",21.5
"(69, 1)",21.5
"(70, 1)",21.5
"(71, 1)",21.5
"(72, 1)",21.5
"(73, 1)",21.5
"(74, 1)",21.5
"(75, 1)",21.5
"(76, 1)",21.5
"(77, 1)",21.5
"(78, 1)",21.5
"(79, 1)",21.5
"(80, 1)",21.5
"(81, 1)",21.5
"(82, 1)",21.5
"(0, 2)",24.0
"(1, 2)",24.0
"(2, 2)",24.0
"(3, 2)",24.0
"(4, 2)",24.0
"(5, 2)",24.0
"(6, 2)",nan
"(7, 2)",nan
"(8, 2)",nan
"(9, 2)",nan
"(10, 2)",nan
"(11, 2)",24.0
"(12, 2)",24.0
"(13, 2)",nan
"(14, 2)",nan
"(15, 2)",nan
"(16, 2)",nan
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",24.0
"(23, 2)",24.0
"(24, 2)",nan
"(25, 2)",nan
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",nan
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",24.0
"(34, 2)",24.0
"(35, 2)",24.0
"(36, 2)",24.0
"(37, 2)",24.0
"(38, 2)",24.0
"(39, 2)",24.0
"(40, 2)",24.0
"(41, 2)",24.0
"(42, 2)",24.0
"(43, 2)",24.0
"(44, 2)",24.0
"(45, 2)",24.0
"(46, 2)",24.0
"(47, 2)",24.0
"(48, 2)",24.0
"(49, 2)",24.0
"(50, 2)",24.0
"(51, 2)",24.0
"(52, 2)",24.0
"(53, 2)",24.0
"(54, 2)",24.0
"(55, 2)",24.0
"(56, 2)",24.0
"(57, 2)",24.0
"(58, 2)",24.0
"(59, 2)",24.0
"(60, 2)",24.0
"(61, 2)",nan
"(62, 2)",nan
"(63, 2)",nan
"(64, 2)",24.0
"(65, 2)",24.0
"(66, 2)",24.0
"(67, 2)",24.0
"(68, 2)",24.0
"(69, 2)",24.0
"(70, 2)",24.0
"(71, 2)",24.0
"(72, 2)",24.0
"(73, 2)",24.0
"(74, 2)",24.0
"(75, 2)",24.0
"(76, 2)",24.0
"(77, 2)",24.0
"(78, 2)",24.0
"(79, 2)",24.0
"(80, 2)",24.0
"(81, 2)",24.0
"(82, 2)",24.0
"(0, 3)",26.5
"(1, 3)",26.5
"(2, 3)",26.5
"(3, 3)",26.5
"(4, 3)",nan
"(5, 3)",nan
"(6, 3)",nan
"(7, 3)",nan
"(8, 3)",nan
"(9, 3)",26.5
"(10, 3)",26.5
"(11, 3)",nan
"(12, 3)",nan
"(13, 3)",nan
"(14, 3)",nan
"(15, 3)",nan
"(16, 3)",nan
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",26.5
"(20, 3)",26.5
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
"(24, 3)",nan
"(25, 3)",nan
"(26, 3)",nan
"(27, 3)",nan
"(28, 3)",nan
"(29, 3)",26.5
"(30, 3)",26.5
"(31, 3)",26.5
"(32, 3)",26.5
"(33, 3)",26.5
"(34, 3)",26.5
"(35, 3)",26.5
"(36, 3)",26.5
"(37, 3)",26.5
"(38, 3)",26.5
"(39, 3)",26.5
"(40, 3)",26.5
"(41, 3)",26.5
"(42, 3)",26.5
"(43, 3)",26.5
"(44, 3)",26.5
"(45, 3)",26.5
"(46, 3)",26.5
"(47, 3)",26.5
"(48, 3)",26.5
"(49, 3)",26.5
"(50, 3)",26.5
"(51, 3)",26.5
"(52, 3)",26.5
"(53, 3)",26.5
"(54, 3)",26.5
"(55, 3)",26.5
"(56, 3)",26.5
"(57, 3)",26.5
"(58, 3)",26.5
"(59, 3)",26.5
"(60, 3)",26.5
"(61, 3)",nan
"(62, 3)",nan
"(63, 3)",nan
"(64, 3)",26.5
"(65, 3)",26.5
"(66, 3)",26.5
"(67, 3)",26.5
"(68, 3)",26.5
"(69, 3)",26.5
"(70, 3)",26.5
"(71, 3)",26.5
"(72, 3)",26.5
"(73, 3)",26.5
"(74, 3)",26.5
"(75, 3)",26.5
"(76, 3)",26.5
"(77, 3)",26.5
"(78, 3)",26.5
"(79, 3)",26.5
"(80, 3)",26.5
"(81, 3)",26.5
"(82, 3)",26.5
"(0, 4)",29.0
"(1, 4)",29.0
"(2, 4)",29.0
"(3, 4)",nan
"(4, 4)",nan
"(5, 4)",nan
"(6, 4)",nan
"(7, 4)",nan
"(8, 4)",29.0
"(9, 4)",nan
"(10, 4)",nan
"(11, 4)",nan
"(12, 4)",nan
"(13, 4)",nan
"(14, 4)",nan
"(15, 4)",nan
"(16, 4)",nan
"(17, 4)",29.0
"(18, 4)",nan
"(19, 4)",nan
"(20, 4)",nan
"(21, 4)",nan
"(22, 4)",nan
"(23, 4)",nan
"(24, 4)",nan
"(25, 4)",nan
"(26, 4)",29.0
"(27, 4)",29.0
"(28, 4)",29.0
"(29, 4)",29.0
"(30, 4)",29.0
"(31, 4)",29.0
"(32, 4)",29.0
"(33, 4)",29.0
"(34, 4)",29.0
"(35, 4)",29.0
"(36, 4)",29.0
"(37, 4)",29.0
"(38, 4)",29.0
"(39, 4)",29.0
"(40, 4)",29.0
"(41, 4)",29.0
"(42, 4)",29.0
"(43, 4)",29.0
"(44, 4)",29.0
"(45, 4)",29.0
"(46, 4)",29.0
"(47, 4)",29.0
"(48, 4)",29.0
"(49, 4)",29.0
"(50, 4)",29.0
"(51, 4)",29.0
"(52, 4)",29.0
"(53, 4)",29.0
"(54, 4)",29.0
"(55, 4)",29.0
"(56, 4)",29.0
"(57, 4)",29.0
"(58, 4)",29.0
"(59, 4)",29.0
"(60, 4)",29.0
"(61, 4)",nan
"(62, 4)",nan
"(63, 4)",nan
"(64, 4)",29.0
"(65, 4)",29.0
"(66, 4)",29.0
"(67, 4)",29.0
"(68, 4)",29.0
"(69, 4)",29.0
"(70, 4)",29.0
"(71, 4)",29.0
"(72, 4)",29.0
"(73, 4)",29.0
"(74, 4)",29.0
"(75, 4)",29.0
"(76, 4)",29.0
"(77, 4)",29.0
"(78, 4)",29.0
"(79, 4)",29.0
"(80, 4)",29.0
"(81, 4)",29.0
"(82, 4)",29.0
