key,value
"(0, 1)",-24.0
"(1, 1)",-5.0
"(2, 1)",14.0
"(3, 1)",33.0
"(4, 1)",52.0
"(5, 1)",71.0
"(6, 1)",90.0
"(7, 1)",109.0
"(8, 1)",128.0
"(9, 1)",147.0
"(10, 1)",166.0
"(11, 1)",185.0
"(12, 1)",204.0
"(13, 1)",223.0
"(14, 1)",242.0
"(15, 1)",261.0
"(16, 1)",280.0
"(17, 1)",299.0
"(18, 1)",318.0
"(19, 1)",337.0
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",489.0
"(28, 1)",508.0
"(29, 1)",527.0
"(30, 1)",546.0
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",nan
"(35, 1)",nan
"(36, 1)",nan
"(37, 1)",nan
"(38, 1)",nan
"(39, 1)",nan
"(40, 1)",nan
"(41, 1)",nan
"(42, 1)",nan
"(43, 1)",nan
"(44, 1)",nan
"(45, 1)",nan
"(46, 1)",nan
"(47, 1)",nan
"(48, 1)",nan
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",nan
"(52, 1)",nan
"(53, 1)",nan
"(54, 1)",nan
"(55, 1)",nan
"(56, 1)",nan
"(57, 1)",nan
"(58, 1)",nan
"(59, 1)",nan
"(60, 1)",nan
"(0, 2)",-33.0
"(1, 2)",-12.0
"(2, 2)",9.0
"(3, 2)",30.0
"(4, 2)",51.0
"(5, 2)",72.0
"(6, 2)",93.0
"(7, 2)",114.0
"(8, 2)",135.0
"(9, 2)",156.0
"(10, 2)",177.0
"(11, 2)",198.0
"(12, 2)",219.0
"(13, 2)",240.0
"(14, 2)",261.0
"(15, 2)",282.0
"(16, 2)",303.0
"(17, 2)",324.0
"(18, 2)",345.0
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",492.0
"(26, 2)",513.0
"(27, 2)",534.0
"(28, 2)",555.0
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",nan
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",nan
"(37, 2)",nan
"(38, 2)",nan
"(39, 2)",nan
"(40, 2)",807.0
"(41, 2)",828.0
"(42, 2)",849.0
"(43, 2)",870.0
"(44, 2)",891.0
"(45, 2)",912.0
"(46, 2)",933.0
"(47, 2)",954.0
"(48, 2)",975.0
"(49, 2)",996.0
"(50, 2)",1017.0
"(51, 2)",1038.0
"(52, 2)",1059.0
"(53, 2)",1080.0
"(54, 2)",1101.0
"(55, 2)",1122.0
"(56, 2)",1143.0
"(57, 2)",1164.0
"(58, 2)",1185.0
"(59, 2)",1206.0
"(60, 2)",1227.0
"(0, 3)",-42.0
"(1, 3)",-19.0
"(2, 3)",4.0
"(3, 3)",27.0
"(4, 3)",50.0
"(5, 3)",73.0
"(6, 3)",96.0
"(7, 3)",119.0
"(8, 3)",142.0
"(9, 3)",165.0
"(10, 3)",188.0
"(11, 3)",211.0
"(12, 3)",234.0
"(13, 3)",257.0
"(14, 3)",280.0
"(15, 3)",303.0
"(16, 3)",326.0
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",487.0
"(24, 3)",510.0
"(25, 3)",533.0
"(26, 3)",556.0
"(27, 3)",nan
"(28, 3)",nan
"(29, 3)",nan
"(30, 3)",nan
"(31, 3)",nan
"(32, 3)",nan
"(33, 3)",nan
"(34, 3)",nan
"(35, 3)",nan
"(36, 3)",nan
"(37, 3)",809.0
"(38, 3)",832.0
"(39, 3)",855.0
"(40, 3)",878.0
"(41, 3)",901.0
"(42, 3)",924.0
"(43, 3)",947.0
"(44, 3)",970.0
"(45, 3)",993.0
"(46, 3)",1016.0
"(47, 3)",1039.0
"(48, 3)",1062.0
"(49, 3)",1085.0
"(50, 3)",1108.0
"(51, 3)",1131.0
"(52, 3)",1154.0
"(53, 3)",1177.0
"(54, 3)",1200.0
"(55, 3)",1223.0
"(56, 3)",1246.0
"(57, 3)",1269.0
"(58, 3)",1292.0
"(59, 3)",1315.0
"(60, 3)",1338.0
"(0, 4)",-51.0
"(1, 4)",-26.0
"(2, 4)",-1.0
"(3, 4)",24.0
"(4, 4)",49.0
"(5, 4)",74.0
"(6, 4)",99.0
"(7, 4)",124.0
"(8, 4)",149.0
"(9, 4)",174.0
"(10, 4)",199.0
"(11, 4)",224.0
"(12, 4)",249.0
"(13, 4)",274.0
"(14, 4)",299.0
"(15, 4)",324.0
"(16, 4)",nan
"(17, 4)",nan
"(18, 4)",nan
"(19, 4)",nan
"(20, 4)",nan
"(21, 4)",nan
"(22, 4)",499.0
"(23, 4)",524.0
"(24, 4)",549.0
"(25, 4)",nan
"(26, 4)",nan
"(27, 4)",nan
"(28, 4)",nan
"(29, 4)",nan
"(30, 4)",nan
"(31, 4)",nan
"(32, 4)",nan
"(33, 4)",nan
"(34, 4)",nan
"(35, 4)",824.0
"(36, 4)",849.0
"(37, 4)",874.0
"(38, 4)",899.0
"(39, 4)",924.0
"(40, 4)",949.0
"(41, 4)",974.0
"(42, 4)",999.0
"(43, 4)",1024.0
"(44, 4)",1049.0
"(45, 4)",1074.0
"(46, 4)",1099.0
"(47, 4)",1124.0
"(48, 4)",1149.0
"(49, 4)",1174.0
"(50, 4)",1199.0
"(51, 4)",1224.0
"(52, 4)",1249.0
"(53, 4)",1274.0
"(54, 4)",1299.0
"(55, 4)",1324.0
"(56, 4)",1349.0
"(57, 4)",1374.0
"(58, 4)",1399.0
"(59, 4)",1424.0
"(60, 4)",1449.0
"(0, 5)",-60.0
"(1, 5)",-33.0
"(2, 5)",-6.0
"(3, 5)",21.0
"(4, 5)",48.0
"(5, 5)",75.0
"(6, 5)",102.0
"(7, 5)",129.0
"(8, 5)",156.0
"(9, 5)",183.0
"(10, 5)",210.0
"(11, 5)",237.0
"(12, 5)",264.0
"(13, 5)",291.0
"(14, 5)",318.0
"(15, 5)",345.0
"(16, 5)",nan
"(17, 5)",nan
"(18, 5)",nan
"(19, 5)",nan
"(20, 5)",480.0
"(21, 5)",507.0
"(22, 5)",534.0
"(23, 5)",561.0
"(24, 5)",nan
"(25, 5)",nan
"(26, 5)",nan
"(27, 5)",nan
"(28, 5)",nan
"(29, 5)",nan
"(30, 5)",nan
"(31, 5)",nan
"(32, 5)",804.0
"(33, 5)",831.0
"(34, 5)",858.0
"(35, 5)",885.0
"(36, 5)",912.0
"(37, 5)",939.0
"(38, 5)",966.0
"(39, 5)",993.0
"(40, 5)",1020.0
"(41, 5)",1047.0
"(42, 5)",1074.0
"(43, 5)",1101.0
"(44, 5)",1128.0
"(45, 5)",1155.0
"(46, 5)",1182.0
"(47, 5)",1209.0
"(48, 5)",1236.0
"(49, 5)",1263.0
"(50, 5)",1290.0
"(51, 5)",1317.0
"(52, 5)",1344.0
"(53, 5)",1371.0
"(54, 5)",1398.0
"(55, 5)",1425.0
"(56, 5)",1452.0
"(57, 5)",1479.0
"(58, 5)",1506.0
"(59, 5)",1533.0
"(60, 5)",1560.0
