key,value
"(0, 1)",19.0
"(1, 1)",19.0
"(2, 1)",19.0
"(3, 1)",19.0
"(4, 1)",19.0
"(5, 1)",19.0
"(6, 1)",19.0
"(7, 1)",19.0
"(8, 1)",19.0
"(9, 1)",19.0
"(10, 1)",19.0
"(11, 1)",19.0
"(12, 1)",19.0
"(13, 1)",19.0
"(14, 1)",19.0
"(15, 1)",19.0
"(16, 1)",19.0
"(17, 1)",19.0
"(18, 1)",19.0
"(19, 1)",19.0
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",19.0
"(28, 1)",19.0
"(29, 1)",19.0
"(30, 1)",19.0
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",nan
"(35, 1)",nan
"(36, 1)",nan
"(37, 1)",nan
"(38, 1)",nan
"(39, 1)",nan
"(40, 1)",nan
"(41, 1)",nan
"(42, 1)",nan
"(43, 1)",nan
"(44, 1)",nan
"(45, 1)",nan
"(46, 1)",nan
"(47, 1)",nan
"(48, 1)",nan
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",nan
"(52, 1)",nan
"(53, 1)",nan
"(54, 1)",nan
"(55, 1)",nan
"(56, 1)",nan
"(57, 1)",nan
"(58, 1)",nan
"(59, 1)",nan
"(60, 1)",nan
"(0, 2)",21.0
"(1, 2)",21.0
"(2, 2)",21.0
"(3, 2)",21.0
"(4, 2)",21.0
"(5, 2)",21.0
"(6, 2)",21.0
"(7, 2)",21.0
"(8, 2)",21.0
"(9, 2)",21.0
"(10, 2)",21.0
"(11, 2)",21.0
"(12, 2)",21.0
"(13, 2)",21.0
"(14, 2)",21.0
"(15, 2)",21.0
"(16, 2)",21.0
"(17, 2)",21.0
"(18, 2)",21.0
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",21.0
"(26, 2)",21.0
"(27, 2)",21.0
"(28, 2)",21.0
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",nan
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",nan
"(37, 2)",nan
"(38, 2)",nan
"(39, 2)",nan
"(40, 2)",21.0
"(41, 2)",21.0
"(42, 2)",21.0
"(43, 2)",21.0
"(44, 2)",21.0
"(45, 2)",21.0
"(46, 2)",21.0
"(47, 2)",21.0
"(48, 2)",21.0
"(49, 2)",21.0
"(50, 2)",21.0
"(51, 2)",21.0
"(52, 2)",21.0
"(53, 2)",21.0
"(54, 2)",21.0
"(55, 2)",21.0
"(56, 2)",21.0
"(57, 2)",21.0
"(58, 2)",21.0
"(59, 2)",21.0
"(60, 2)",21.0
"(0, 3)",23.0
"(1, 3)",23.0
"(2, 3)",23.0
"(3, 3)",23.0
"(4, 3)",23.0
"(5, 3)",23.0
"(6, 3)",23.0
"(7, 3)",23.0
"(8, 3)",23.0
"(9, 3)",23.0
"(10, 3)",23.0
"(11, 3)",23.0
"(12, 3)",23.0
"(13, 3)",23.0
"(14, 3)",23.0
"(15, 3)",23.0
"(16, 3)",23.0
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",23.0
"(24, 3)",23.0
"(25, 3)",23.0
"(26, 3)",23.0
"(27, 3)",nan
"(28, 3)",nan
"(29, 3)",nan
"(30, 3)",nan
"(31, 3)",nan
"(32, 3)",nan
"(33, 3)",nan
"(34, 3)",nan
"(35, 3)",nan
"(36, 3)",nan
"(37, 3)",23.0
"(38, 3)",23.0
"(39, 3)",23.0
"(40, 3)",23.0
"(41, 3)",23.0
"(42, 3)",23.0
"(43, 3)",23.0
"(44, 3)",23.0
"(45, 3)",23.0
"(46, 3)",23.0
"(47, 3)",23.0
"(48, 3)",23.0
"(49, 3)",23.0
"(50, 3)",23.0
"(51, 3)",23.0
"(52, 3)",23.0
"(53, 3)",23.0
"(54, 3)",23.0
"(55, 3)",23.0
"(56, 3)",23.0
"(57, 3)",23.0
"(58, 3)",23.0
"(59, 3)",23.0
"(60, 3)",23.0
"(0, 4)",25.0
"(1, 4)",25.0
"(2, 4)",25.0
"(3, 4)",25.0
"(4, 4)",25.0
"(5, 4)",25.0
"(6, 4)",25.0
"(7, 4)",25.0
"(8, 4)",25.0
"(9, 4)",25.0
"(10, 4)",25.0
"(11, 4)",25.0
"(12, 4)",25.0
"(13, 4)",25.0
"(14, 4)",25.0
"(15, 4)",25.0
"(16, 4)",nan
"(17, 4)",nan
"(18, 4)",nan
"(19, 4)",nan
"(20, 4)",nan
"(21, 4)",nan
"(22, 4)",25.0
"(23, 4)",25.0
"(24, 4)",25.0
"(25, 4)",nan
"(26, 4)",nan
"(27, 4)",nan
"(28, 4)",nan
"(29, 4)",nan
"(30, 4)",nan
"(31, 4)",nan
"(32, 4)",nan
"(33, 4)",nan
"(34, 4)",nan
"(35, 4)",25.0
"(36, 4)",25.0
"(37, 4)",25.0
"(38, 4)",25.0
"(39, 4)",25.0
"(40, 4)",25.0
"(41, 4)",25.0
"(42, 4)",25.0
"(43, 4)",25.0
"(44, 4)",25.0
"(45, 4)",25.0
"(46, 4)",25.0
"(47, 4)",25.0
"(48, 4)",25.0
"(49, 4)",25.0
"(50, 4)",25.0
"(51, 4)",25.0
"(52, 4)",25.0
"(53, 4)",25.0
"(54, 4)",25.0
"(55, 4)",25.0
"(56, 4)",25.0
"(57, 4)",25.0
"(58, 4)",25.0
"(59, 4)",25.0
"(60, 4)",25.0
"(0, 5)",27.0
"(1, 5)",27.0
"(2, 5)",27.0
"(3, 5)",27.0
"(4, 5)",27.0
"(5, 5)",27.0
"(6, 5)",27.0
"(7, 5)",27.0
"(8, 5)",27.0
"(9, 5)",27.0
"(10, 5)",27.0
"(11, 5)",27.0
"(12, 5)",27.0
"(13, 5)",27.0
"(14, 5)",27.0
"(15, 5)",27.0
"(16, 5)",nan
"(17, 5)",nan
"(18, 5)",nan
"(19, 5)",nan
"(20, 5)",27.0
"(21, 5)",27.0
"(22, 5)",27.0
"(23, 5)",27.0
"(24, 5)",nan
"(25, 5)",nan
"(26, 5)",nan
"(27, 5)",nan
"(28, 5)",nan
"(29, 5)",nan
"(30, 5)",nan
"(31, 5)",nan
"(32, 5)",27.0
"(33, 5)",27.0
"(34, 5)",27.0
"(35, 5)",27.0
"(36, 5)",27.0
"(37, 5)",27.0
"(38, 5)",27.0
"(39, 5)",27.0
"(40, 5)",27.0
"(41, 5)",27.0
"(42, 5)",27.0
"(43, 5)",27.0
"(44, 5)",27.0
"(45, 5)",27.0
"(46, 5)",27.0
"(47, 5)",27.0
"(48, 5)",27.0
"(49, 5)",27.0
"(50, 5)",27.0
"(51, 5)",27.0
"(52, 5)",27.0
"(53, 5)",27.0
"(54, 5)",27.0
"(55, 5)",27.0
"(56, 5)",27.0
"(57, 5)",27.0
"(58, 5)",27.0
"(59, 5)",27.0
"(60, 5)",27.0
