index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
0,0.0,19.69794213471135,0.9627502527808929,1772.4313019505296,0.0,328.3059227791887,34913.24922357263,37949.183938665905,1.0,0.0,0.0,0.0,0.0,0.5612743666756592,0.0027564428757066153,0.0,1,"(0, 'LEFT', 1, 2)"
1,19.69794213471135,20.660692387492244,1.581197232125092,2714.323995140533,0.0,342.5281469529573,56079.81310358754,60956.31859085602,1.0,0.0,0.0,0.0,0.0,0.5612743666756592,0.004366942301359922,0.0027564428757066153,2,"(1, 'LEFT', 2, 3)"
2,40.358634522203594,22.241889619617336,1.5495468500237557,2692.653545522983,0.0,368.3332704873469,59889.70294339346,75000.0,1.0,0.0,9902.49680065929,-8912.247120593362,0.0,0.5612743666756592,0.005350000000000001,0.007123385177066537,3,"(2, 'LEFT', 3, 4)"
3,62.60052414182093,23.79143646964109,1.2328431754867601,2244.799295673751,0.0,395.53453244382064,53406.99983011699,58051.08677186629,1.0,0.0,0.0,0.0,0.0,0.5617694915156924,0.0041635760740306406,0.012473385177066537,4,"(3, 'LEFT', 4, 5)"
4,86.39196061146203,25.02427964512785,0.80591991586099,1627.1600300250284,0.0,418.28015623411306,40718.50761872094,44259.247411653196,1.0,0.0,0.0,0.0,0.0,0.5617694915156924,0.0031981473188157235,0.016636961251097176,5,"(34, 'RIGHT', 5, 4)"
5,111.41624025658987,25.83019956098884,0.37126820363291557,990.2556893383831,0.0,433.35338388900936,25578.502072015206,0.0,-0.0,27802.71964349415,0.0,30891.910714994076,30891.910714994076,0.5617694915156924,0.0,0.0198351085699129,5,"(36, 'RIGHT', 4, 3)"
6,137.2464398175787,26.201467764621757,0.04686347678951108,510.06249984528426,0.0,439.7672846610195,13364.38614763879,0.0,-0.0,14526.506682216075,0.0,16140.562980240084,16140.562980240084,0.5600532742537483,0.0,0.0198351085699129,5,"(37, 'RIGHT', 3, 2)"
7,163.44790758220046,26.24833124141127,0.0,439.44309017043537,0.0,439.44309017043474,11534.64779254295,12537.660644068423,1.0,0.0,0.0,0.0,0.0,0.5591565763104016,0.000977636245084791,0.0198351085699129,5,
8,189.6962388236117,26.24833124141127,-0.11361321511196465,267.71672467351476,0.0,438.1365473414611,7027.117268096117,0.0,-0.0,7638.170943582736,0.0,8486.856603980817,8486.856603980817,0.5591565763104016,0.0,0.020812744814997692,5,
9,215.944570065023,26.134718026299307,-0.4518821770657233,0.0,243.3717792312873,434.45148636729647,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5586850842768472,0.0,0.020812744814997692,5,
10,242.0792880913223,25.682835849233584,-0.9209610620709383,0.0,957.6547746929544,423.786818413451,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5586850842768472,0.0,0.020812744814997692,5,
11,267.76212394055585,24.761874787162647,-1.445349298879954,0.0,1764.1107524631323,403.91319585679895,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5586850842768472,0.0,0.020812744814997692,5,
12,292.5239987277185,23.316525488282693,-1.9864192174476432,0.0,2604.794323851282,374.83450232018345,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5586850842768472,0.0,0.020812744814997692,5,
