key,value
"(0, 1)",18.0
"(1, 1)",18.0
"(2, 1)",18.0
"(3, 1)",18.0
"(4, 1)",18.0
"(5, 1)",18.0
"(6, 1)",18.0
"(7, 1)",18.0
"(8, 1)",18.0
"(9, 1)",18.0
"(10, 1)",18.0
"(11, 1)",18.0
"(12, 1)",18.0
"(13, 1)",18.0
"(14, 1)",18.0
"(15, 1)",18.0
"(16, 1)",18.0
"(17, 1)",nan
"(18, 1)",nan
"(19, 1)",nan
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",18.0
"(25, 1)",18.0
"(26, 1)",18.0
"(27, 1)",18.0
"(28, 1)",18.0
"(29, 1)",nan
"(30, 1)",nan
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",nan
"(35, 1)",nan
"(36, 1)",nan
"(37, 1)",nan
"(38, 1)",nan
"(39, 1)",nan
"(40, 1)",nan
"(41, 1)",nan
"(42, 1)",18.0
"(43, 1)",18.0
"(44, 1)",18.0
"(45, 1)",18.0
"(46, 1)",18.0
"(47, 1)",18.0
"(48, 1)",18.0
"(49, 1)",18.0
"(50, 1)",18.0
"(51, 1)",18.0
"(52, 1)",18.0
"(53, 1)",18.0
"(54, 1)",18.0
"(55, 1)",18.0
"(56, 1)",18.0
"(57, 1)",18.0
"(58, 1)",18.0
"(59, 1)",18.0
"(60, 1)",18.0
"(0, 2)",21.0
"(1, 2)",21.0
"(2, 2)",21.0
"(3, 2)",21.0
"(4, 2)",21.0
"(5, 2)",21.0
"(6, 2)",21.0
"(7, 2)",21.0
"(8, 2)",21.0
"(9, 2)",21.0
"(10, 2)",21.0
"(11, 2)",21.0
"(12, 2)",21.0
"(13, 2)",21.0
"(14, 2)",nan
"(15, 2)",nan
"(16, 2)",nan
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",21.0
"(21, 2)",21.0
"(22, 2)",21.0
"(23, 2)",21.0
"(24, 2)",21.0
"(25, 2)",nan
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",nan
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",nan
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",21.0
"(37, 2)",21.0
"(38, 2)",21.0
"(39, 2)",21.0
"(40, 2)",21.0
"(41, 2)",21.0
"(42, 2)",21.0
"(43, 2)",21.0
"(44, 2)",21.0
"(45, 2)",21.0
"(46, 2)",21.0
"(47, 2)",21.0
"(48, 2)",21.0
"(49, 2)",21.0
"(50, 2)",21.0
"(51, 2)",21.0
"(52, 2)",21.0
"(53, 2)",21.0
"(54, 2)",21.0
"(55, 2)",21.0
"(56, 2)",21.0
"(57, 2)",21.0
"(58, 2)",21.0
"(59, 2)",21.0
"(60, 2)",21.0
"(0, 3)",24.0
"(1, 3)",24.0
"(2, 3)",24.0
"(3, 3)",24.0
"(4, 3)",24.0
"(5, 3)",24.0
"(6, 3)",24.0
"(7, 3)",24.0
"(8, 3)",24.0
"(9, 3)",24.0
"(10, 3)",24.0
"(11, 3)",24.0
"(12, 3)",nan
"(13, 3)",nan
"(14, 3)",nan
"(15, 3)",nan
"(16, 3)",nan
"(17, 3)",24.0
"(18, 3)",24.0
"(19, 3)",24.0
"(20, 3)",24.0
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
