key,value
"(1, 30, 1)",1
"(1, 30, 2)",1
"(1, 30, 3)",1
"(1, 30, 4)",1
"(1, 30, 5)",1
"(1, 31, 1)",1
"(1, 31, 2)",1
"(1, 31, 3)",1
"(1, 31, 4)",1
"(1, 31, 5)",1
"(1, 32, 1)",1
"(1, 32, 2)",1
"(1, 32, 3)",1
"(1, 32, 4)",1
"(1, 32, 5)",1
"(1, 33, 1)",1
"(1, 33, 2)",1
"(1, 33, 3)",1
"(1, 33, 4)",1
"(1, 33, 5)",1
"(1, 34, 1)",1
"(1, 34, 2)",1
"(1, 34, 3)",1
"(1, 34, 4)",1
"(1, 34, 5)",1
"(1, 35, 1)",1
"(1, 35, 2)",1
"(1, 35, 3)",1
"(1, 35, 4)",1
"(1, 35, 5)",1
"(1, 36, 1)",1
"(1, 36, 2)",1
"(1, 36, 3)",1
"(1, 36, 4)",1
"(1, 36, 5)",1
"(1, 37, 1)",1
"(1, 37, 2)",1
"(1, 37, 3)",1
"(1, 37, 4)",1
"(1, 37, 5)",1
"(1, 38, 1)",1
"(1, 38, 2)",1
"(1, 38, 3)",1
"(1, 38, 4)",1
"(1, 38, 5)",1
"(1, 39, 1)",1
"(1, 39, 2)",1
"(1, 39, 3)",1
"(1, 39, 4)",1
"(1, 39, 5)",1
"(1, 40, 1)",1
"(1, 40, 2)",1
"(1, 40, 3)",1
"(1, 40, 4)",1
"(1, 40, 5)",1
"(1, 41, 1)",1
"(1, 41, 2)",1
"(1, 41, 3)",1
"(1, 41, 4)",1
"(1, 41, 5)",1
"(1, 42, 1)",1
"(1, 42, 2)",1
"(1, 42, 3)",1
"(1, 42, 4)",1
"(1, 42, 5)",1
"(1, 43, 1)",1
"(1, 43, 2)",1
"(1, 43, 3)",1
"(1, 43, 4)",1
"(1, 43, 5)",1
"(1, 44, 1)",1
"(1, 44, 2)",1
"(1, 44, 3)",1
"(1, 44, 4)",1
"(1, 44, 5)",1
"(1, 45, 1)",1
"(1, 45, 2)",1
"(1, 45, 3)",1
"(1, 45, 4)",1
"(1, 45, 5)",1
"(1, 46, 1)",1
"(1, 46, 2)",1
"(1, 46, 3)",1
"(1, 46, 4)",1
"(1, 46, 5)",1
"(1, 47, 1)",1
"(1, 47, 2)",1
"(1, 47, 3)",1
"(1, 47, 4)",1
"(1, 47, 5)",1
"(1, 48, 1)",1
"(1, 48, 2)",1
"(1, 48, 3)",1
"(1, 48, 4)",1
"(1, 48, 5)",1
"(1, 49, 1)",1
"(1, 49, 2)",1
"(1, 49, 3)",1
"(1, 49, 4)",1
"(1, 49, 5)",1
