key,value
"(0, 1)",18.7
"(1, 1)",18.7
"(2, 1)",18.7
"(3, 1)",18.7
"(4, 1)",18.7
"(5, 1)",18.7
"(6, 1)",18.7
"(7, 1)",18.7
"(8, 1)",18.7
"(9, 1)",18.7
"(10, 1)",18.7
"(11, 1)",18.7
"(12, 1)",nan
"(13, 1)",nan
"(14, 1)",nan
"(15, 1)",nan
"(16, 1)",nan
"(17, 1)",nan
"(18, 1)",nan
"(19, 1)",18.7
"(20, 1)",18.7
"(21, 1)",18.7
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",nan
"(30, 1)",nan
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",18.7
"(35, 1)",18.7
"(36, 1)",18.7
"(37, 1)",18.7
"(38, 1)",18.7
"(39, 1)",18.7
"(40, 1)",18.7
"(41, 1)",18.7
"(42, 1)",18.7
"(43, 1)",18.7
"(44, 1)",18.7
"(45, 1)",18.7
"(46, 1)",18.7
"(47, 1)",18.7
"(48, 1)",nan
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",18.7
"(52, 1)",18.7
"(53, 1)",18.7
"(54, 1)",18.7
"(55, 1)",18.7
"(56, 1)",18.7
"(57, 1)",18.7
"(58, 1)",18.7
"(59, 1)",18.7
"(60, 1)",18.7
"(61, 1)",18.7
"(62, 1)",18.7
"(63, 1)",18.7
"(64, 1)",18.7
"(65, 1)",18.7
"(66, 1)",18.7
"(67, 1)",18.7
"(68, 1)",18.7
"(69, 1)",18.7
"(70, 1)",18.7
"(71, 1)",18.7
"(72, 1)",18.7
"(73, 1)",18.7
"(74, 1)",18.7
"(75, 1)",18.7
"(76, 1)",18.7
"(0, 2)",21.4
"(1, 2)",21.4
"(2, 2)",21.4
"(3, 2)",21.4
"(4, 2)",21.4
"(5, 2)",21.4
"(6, 2)",21.4
"(7, 2)",21.4
"(8, 2)",21.4
"(9, 2)",21.4
"(10, 2)",nan
"(11, 2)",nan
"(12, 2)",nan
"(13, 2)",nan
"(14, 2)",nan
"(15, 2)",nan
"(16, 2)",21.4
"(17, 2)",21.4
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",nan
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",nan
"(29, 2)",21.4
"(30, 2)",21.4
"(31, 2)",21.4
"(32, 2)",21.4
"(33, 2)",21.4
"(34, 2)",21.4
"(35, 2)",21.4
"(36, 2)",21.4
"(37, 2)",21.4
"(38, 2)",21.4
"(39, 2)",21.4
"(40, 2)",21.4
"(41, 2)",21.4
"(42, 2)",21.4
"(43, 2)",21.4
"(44, 2)",21.4
"(45, 2)",21.4
"(46, 2)",21.4
"(47, 2)",21.4
"(48, 2)",nan
"(49, 2)",nan
"(50, 2)",nan
"(51, 2)",21.4
"(52, 2)",21.4
"(53, 2)",21.4
"(54, 2)",21.4
"(55, 2)",21.4
"(56, 2)",21.4
"(57, 2)",21.4
"(58, 2)",21.4
"(59, 2)",21.4
"(60, 2)",21.4
"(61, 2)",21.4
"(62, 2)",21.4
"(63, 2)",21.4
"(64, 2)",21.4
"(65, 2)",21.4
"(66, 2)",21.4
"(67, 2)",21.4
"(68, 2)",21.4
"(69, 2)",21.4
"(70, 2)",21.4
"(71, 2)",21.4
"(72, 2)",21.4
"(73, 2)",21.4
"(74, 2)",21.4
"(75, 2)",21.4
"(76, 2)",21.4
"(0, 3)",24.1
"(1, 3)",24.1
"(2, 3)",24.1
"(3, 3)",24.1
"(4, 3)",24.1
"(5, 3)",24.1
"(6, 3)",24.1
"(7, 3)",24.1
"(8, 3)",nan
"(9, 3)",nan
"(10, 3)",nan
"(11, 3)",nan
"(12, 3)",nan
"(13, 3)",nan
"(14, 3)",24.1
"(15, 3)",24.1
"(16, 3)",nan
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
"(24, 3)",nan
"(25, 3)",24.1
"(26, 3)",24.1
"(27, 3)",24.1
"(28, 3)",24.1
"(29, 3)",24.1
"(30, 3)",24.1
"(31, 3)",24.1
"(32, 3)",24.1
"(33, 3)",24.1
"(34, 3)",24.1
"(35, 3)",24.1
"(36, 3)",24.1
"(37, 3)",24.1
"(38, 3)",24.1
"(39, 3)",24.1
"(40, 3)",24.1
"(41, 3)",24.1
"(42, 3)",24.1
"(43, 3)",24.1
"(44, 3)",24.1
"(45, 3)",24.1
"(46, 3)",24.1
"(47, 3)",24.1
"(48, 3)",nan
"(49, 3)",nan
"(50, 3)",nan
"(51, 3)",24.1
"(52, 3)",24.1
"(53, 3)",24.1
"(54, 3)",24.1
"(55, 3)",24.1
"(56, 3)",24.1
"(57, 3)",24.1
"(58, 3)",24.1
"(59, 3)",24.1
"(60, 3)",24.1
"(61, 3)",24.1
"(62, 3)",24.1
"(63, 3)",24.1
"(64, 3)",24.1
"(65, 3)",24.1
"(66, 3)",24.1
"(67, 3)",24.1
"(68, 3)",24.1
"(69, 3)",24.1
"(70, 3)",24.1
"(71, 3)",24.1
"(72, 3)",24.1
"(73, 3)",24.1
"(74, 3)",24.1
"(75, 3)",24.1
"(76, 3)",24.1
"(0, 4)",26.8
"(1, 4)",26.8
"(2, 4)",26.8
"(3, 4)",26.8
"(4, 4)",26.8
"(5, 4)",26.8
"(6, 4)",26.8
"(7, 4)",nan
"(8, 4)",nan
"(9, 4)",nan
"(10, 4)",nan
"(11, 4)",nan
"(12, 4)",26.8
"(13, 4)",26.8
"(14, 4)",nan
"(15, 4)",nan
"(16, 4)",nan
"(17, 4)",nan
"(18, 4)",nan
"(19, 4)",nan
"(20, 4)",nan
"(21, 4)",nan
