index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
0,0.0,20.0,1.8211556860164215,3068.175715104736,0.0,336.44218608010203,61363.514302094714,68774.5406217191,1.0,0.00017567725708650395,2075.0687299020938,-1867.5616617149321,0.0002470536654705646,0.6,0.004914217843520268,0.0,1,"(0, 'LEFT', 1, 2)"
1,20.0,21.821155686016432,1.566267526379825,2715.1207433467052,0.0,365.7194537769783,59247.07244690112,66553.6069079657,1.0,0.00018083216307393513,2154.6152986879524,-1939.1535678945315,0.00023128049836396158,0.6001037534256508,0.0047587524835576,0.004914217843520268,2,"(1, 'LEFT', 2, 3)"
2,41.82115568601643,23.387423212396286,1.1979668441847346,2189.8071852130474,6.538234629260842e-07,392.8569182822139,51213.947394123796,57724.66675539098,1.0,0.00021137836578258296,2057.332842721744,-1851.5993235847186,0.00011805678562408495,0.6002114841794227,0.004140726672877369,0.009672970327077868,3,"(2, 'LEFT', 3, 4)"
3,65.20857889841272,24.58539005658096,0.7770385327268057,1580.2212109775194,6.722348189214244e-07,414.66341121502234,38850.35484756503,44205.346839404,1.0,0.00020679211387245044,1976.7004727558638,-1779.030195711262,7.784467399896133e-05,0.6003143508085113,0.00319437427875828,0.013813696999955237,4,"(17, 'RIGHT', 4, 3)"
4,89.79396895499336,25.3624285893078,0.3353891417715108,932.0966459959091,4.2608917283359915e-07,429.0129329126171,23640.234622404554,0.0,-0.0,25695.907281487303,8.322148724385081e-05,28551.008015642114,28551.008015642114,0.6004131858193841,0.0,0.017008071278713517,4,"(48, 'RIGHT', 3, 2)"
5,115.15639754430116,25.69781773107927,-0.11503520434156933,262.142571174995,4.821824290957011e-07,434.6953772051038,6736.492013611495,0.0,-0.0,7322.27401870083,9.086224885032634e-05,8135.859939002677,8135.860032770602,0.598827018707404,0.0,0.017008071278713517,4,"(49, 'LEFT', 2, 3)"
6,140.85421527537974,25.58278252673774,-0.5561626683828387,4.822363658012854e-07,403.0679186882284,431.1760843681391,1.2336948072778634e-05,0.0,-0.0,0.00010386942350522343,9.04596973391597e-05,3.399674295611563e-05,0.00012821372697408018,0.5983750264885704,0.0,0.017008071278713517,4,
7,166.43699780211676,25.026619858354987,-1.0119302969173007,4.929530293195208e-07,1099.1302020283438,418.7652438406859,1.2336948072804167e-05,0.0,-0.0,0.00010386942350523731,9.045969733914583e-05,3.399674295614355e-05,0.0001282137269740663,0.5983750264866817,0.0,0.017008071278713517,4,
8,191.46361766047104,24.014689561437603,-1.4726924925495957,5.137250698683777e-07,1811.2686841670404,397.77005517118823,1.2336948072816934e-05,0.0,-0.0,0.00010386942350525119,9.045969733914583e-05,3.3996742956158974e-05,0.00012821372697405242,0.598375026484793,0.0,0.017008071278713517,4,
9,215.4783072219074,22.541997068887934,-1.9321333692822509,5.472872716235898e-07,2528.9935977466016,369.20645672414224,1.2336948072778634e-05,0.0,-0.0,0.00010386942350522343,9.04596973391597e-05,3.399674295611563e-05,0.00012821372697408018,0.5983750264829043,0.0,0.017008071278713517,4,
