key,value
"(0, 1)",18.2
"(0, 2)",19.9
"(0, 3)",21.6
"(0, 4)",23.3
"(1, 1)",18.2
"(1, 2)",19.9
"(1, 3)",21.6
"(1, 4)",23.3
"(2, 1)",18.2
"(2, 2)",19.9
"(2, 3)",21.6
"(2, 4)",23.3
"(3, 1)",18.2
"(3, 2)",19.9
"(3, 3)",21.6
"(3, 4)",23.3
"(4, 1)",18.2
"(4, 2)",19.9
"(4, 3)",21.6
"(4, 4)",23.3
"(5, 1)",18.2
"(5, 2)",19.9
"(5, 3)",21.6
"(5, 4)",23.3
"(6, 1)",18.2
"(6, 2)",19.9
"(6, 3)",21.6
"(6, 4)",23.3
"(7, 1)",18.2
"(7, 2)",19.9
"(7, 3)",21.6
"(7, 4)",23.3
"(8, 1)",18.2
"(8, 2)",19.9
"(8, 3)",21.6
"(8, 4)",23.3
"(9, 1)",18.2
"(9, 2)",19.9
"(9, 3)",21.6
"(9, 4)",23.3
"(10, 1)",18.2
"(10, 2)",19.9
"(10, 3)",21.6
"(10, 4)",23.3
"(11, 1)",18.2
"(11, 2)",19.9
"(11, 3)",21.6
"(11, 4)",23.3
"(12, 1)",18.2
"(12, 2)",19.9
"(12, 3)",21.6
"(12, 4)",23.3
"(13, 1)",18.2
"(13, 2)",19.9
"(13, 3)",21.6
"(13, 4)",23.3
"(14, 1)",18.2
"(14, 2)",19.9
"(14, 3)",21.6
"(14, 4)",23.3
"(15, 1)",18.2
"(15, 2)",19.9
"(15, 3)",21.6
"(15, 4)",23.3
"(16, 1)",18.2
"(16, 2)",19.9
"(16, 3)",21.6
"(16, 4)",23.3
"(17, 1)",18.2
"(17, 2)",19.9
"(17, 3)",21.6
"(17, 4)",23.3
"(18, 1)",18.2
"(18, 2)",19.9
"(18, 3)",21.6
"(18, 4)",23.3
"(19, 1)",18.2
"(19, 2)",19.9
"(19, 3)",21.6
"(19, 4)",23.3
"(20, 1)",18.2
"(20, 2)",19.9
"(20, 3)",21.6
"(20, 4)",23.3
"(21, 1)",18.2
"(21, 2)",19.9
"(21, 3)",21.6
"(21, 4)",23.3
"(22, 1)",18.2
"(22, 2)",19.9
"(22, 3)",21.6
"(22, 4)",23.3
"(23, 1)",18.2
"(23, 2)",19.9
"(23, 3)",21.6
"(23, 4)",23.3
"(24, 1)",18.2
"(24, 2)",16.0
"(24, 3)",21.6
"(24, 4)",23.3
"(25, 1)",18.2
"(25, 2)",16.0
"(25, 3)",21.6
"(25, 4)",23.3
"(26, 1)",18.2
"(26, 2)",16.0
"(26, 3)",21.6
"(26, 4)",23.3
"(27, 1)",18.2
"(27, 2)",16.0
"(27, 3)",21.6
"(27, 4)",23.3
"(28, 1)",18.2
"(28, 2)",16.0
"(28, 3)",21.6
"(28, 4)",23.3
"(29, 1)",18.2
"(29, 2)",16.0
"(29, 3)",21.6
"(29, 4)",23.3
"(30, 1)",18.2
"(30, 2)",16.0
"(30, 3)",21.6
"(30, 4)",23.3
"(31, 1)",18.2
"(31, 2)",16.0
"(31, 3)",21.6
"(31, 4)",23.3
"(32, 1)",18.2
"(32, 2)",16.0
"(32, 3)",21.6
"(32, 4)",23.3
"(33, 1)",18.2
"(33, 2)",16.0
"(33, 3)",21.6
"(33, 4)",23.3
"(34, 1)",18.2
"(34, 2)",16.0
"(34, 3)",21.6
"(34, 4)",23.3
"(35, 1)",18.2
"(35, 2)",16.0
"(35, 3)",21.6
"(35, 4)",23.3
"(36, 1)",18.2
"(36, 2)",16.0
"(36, 3)",21.6
"(36, 4)",23.3
"(37, 1)",18.2
"(37, 2)",16.0
"(37, 3)",21.6
"(37, 4)",23.3
"(38, 1)",18.2
"(38, 2)",16.0
"(38, 3)",21.6
"(38, 4)",23.3
"(39, 1)",18.2
"(39, 2)",16.0
"(39, 3)",21.6
"(39, 4)",23.3
"(40, 1)",18.2
"(40, 2)",16.0
"(40, 3)",21.6
"(40, 4)",23.3
"(41, 1)",18.2
"(41, 2)",16.0
"(41, 3)",21.6
"(41, 4)",23.3
"(42, 1)",18.2
"(42, 2)",16.0
"(42, 3)",21.6
"(42, 4)",23.3
"(43, 1)",18.2
"(43, 2)",19.9
"(43, 3)",21.6
"(43, 4)",23.3
"(44, 1)",18.2
"(44, 2)",19.9
"(44, 3)",21.6
"(44, 4)",23.3
"(45, 1)",18.2
"(45, 2)",19.9
"(45, 3)",21.6
"(45, 4)",23.3
"(46, 1)",18.2
"(46, 2)",19.9
"(46, 3)",21.6
"(46, 4)",23.3
"(47, 1)",18.2
"(47, 2)",19.9
"(47, 3)",21.6
"(47, 4)",23.3
"(48, 1)",18.2
"(48, 2)",19.9
"(48, 3)",21.6
"(48, 4)",23.3
"(49, 1)",18.2
"(49, 2)",19.9
"(49, 3)",21.6
"(49, 4)",23.3
"(50, 1)",18.2
"(50, 2)",19.9
"(50, 3)",21.6
"(50, 4)",23.3
"(51, 1)",18.2
"(51, 2)",19.9
"(51, 3)",21.6
"(51, 4)",23.3
"(52, 1)",18.2
"(52, 2)",19.9
"(52, 3)",21.6
"(52, 4)",23.3
"(53, 1)",18.2
"(53, 2)",19.9
"(53, 3)",21.6
"(53, 4)",23.3
"(54, 1)",18.2
"(54, 2)",19.9
"(54, 3)",21.6
"(54, 4)",23.3
"(55, 1)",18.2
"(55, 2)",19.9
"(55, 3)",21.6
"(55, 4)",23.3
"(56, 1)",18.2
"(56, 2)",19.9
"(56, 3)",21.6
"(56, 4)",23.3
"(57, 1)",18.2
"(57, 2)",19.9
"(57, 3)",21.6
"(57, 4)",23.3
"(58, 1)",18.2
"(58, 2)",19.9
"(58, 3)",21.6
"(58, 4)",23.3
"(59, 1)",18.2
"(59, 2)",19.9
"(59, 3)",21.6
"(59, 4)",23.3
"(60, 1)",18.2
"(60, 2)",19.9
"(60, 3)",21.6
"(60, 4)",23.3
"(61, 1)",18.2
"(61, 2)",19.9
"(61, 3)",21.6
"(61, 4)",23.3
"(62, 1)",18.2
"(62, 2)",19.9
"(62, 3)",21.6
"(62, 4)",23.3
"(63, 1)",18.2
"(63, 2)",19.9
"(63, 3)",21.6
"(63, 4)",23.3
"(64, 1)",18.2
"(64, 2)",19.9
"(64, 3)",21.6
"(64, 4)",23.3
"(65, 1)",18.2
"(65, 2)",19.9
"(65, 3)",21.6
"(65, 4)",23.3
"(66, 1)",18.2
"(66, 2)",19.9
"(66, 3)",21.6
"(66, 4)",23.3
"(67, 1)",18.2
"(67, 2)",19.9
"(67, 3)",21.6
"(67, 4)",23.3
"(68, 1)",18.2
"(68, 2)",19.9
"(68, 3)",21.6
"(68, 4)",23.3
"(69, 1)",18.2
"(69, 2)",19.9
"(69, 3)",21.6
"(69, 4)",23.3
"(70, 1)",18.2
"(70, 2)",19.9
"(70, 3)",21.6
"(70, 4)",23.3
"(71, 1)",18.2
"(71, 2)",19.9
"(71, 3)",21.6
"(71, 4)",23.3
"(72, 1)",18.2
"(72, 2)",19.9
"(72, 3)",21.6
"(72, 4)",23.3
"(73, 1)",18.2
"(73, 2)",19.9
"(73, 3)",21.6
"(73, 4)",23.3
"(74, 1)",18.2
"(74, 2)",19.9
"(74, 3)",21.6
"(74, 4)",23.3
"(75, 1)",18.2
"(75, 2)",19.9
"(75, 3)",21.6
"(75, 4)",23.3
"(76, 1)",18.2
"(76, 2)",19.9
"(76, 3)",21.6
"(76, 4)",23.3
"(77, 1)",18.2
"(77, 2)",19.9
"(77, 3)",21.6
"(77, 4)",23.3
"(78, 1)",18.2
"(78, 2)",19.9
"(78, 3)",21.6
"(78, 4)",23.3
"(79, 1)",18.2
"(79, 2)",19.9
"(79, 3)",21.6
"(79, 4)",23.3
"(80, 1)",18.2
"(80, 2)",19.9
"(80, 3)",21.6
"(80, 4)",23.3
