key,value
"(0, 1)",20.2
"(1, 1)",20.2
"(2, 1)",20.2
"(3, 1)",20.2
"(4, 1)",nan
"(5, 1)",nan
"(6, 1)",nan
"(7, 1)",nan
"(8, 1)",nan
"(9, 1)",nan
"(10, 1)",nan
"(11, 1)",nan
"(12, 1)",nan
"(13, 1)",nan
"(14, 1)",nan
"(15, 1)",20.2
"(16, 1)",20.2
"(17, 1)",20.2
"(18, 1)",20.2
"(19, 1)",nan
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",nan
"(30, 1)",20.2
"(31, 1)",20.2
"(32, 1)",20.2
"(33, 1)",20.2
"(34, 1)",20.2
"(35, 1)",20.2
"(36, 1)",20.2
"(37, 1)",nan
"(38, 1)",nan
"(39, 1)",nan
"(40, 1)",nan
"(41, 1)",nan
"(42, 1)",nan
"(43, 1)",nan
"(44, 1)",nan
"(45, 1)",nan
"(46, 1)",nan
"(47, 1)",nan
"(48, 1)",nan
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",nan
"(52, 1)",nan
"(53, 1)",nan
"(54, 1)",nan
"(55, 1)",nan
"(56, 1)",nan
"(57, 1)",nan
"(58, 1)",nan
"(59, 1)",nan
"(60, 1)",nan
"(61, 1)",nan
"(62, 1)",nan
"(63, 1)",nan
"(64, 1)",nan
"(65, 1)",nan
"(66, 1)",nan
"(67, 1)",nan
"(68, 1)",nan
"(69, 1)",nan
"(70, 1)",nan
"(71, 1)",nan
"(72, 1)",nan
"(73, 1)",nan
"(74, 1)",nan
"(75, 1)",nan
"(76, 1)",nan
"(77, 1)",nan
"(78, 1)",nan
"(79, 1)",nan
"(80, 1)",nan
"(0, 2)",22.4
"(1, 2)",22.4
"(2, 2)",22.4
"(3, 2)",22.4
"(4, 2)",nan
"(5, 2)",nan
"(6, 2)",nan
"(7, 2)",nan
"(8, 2)",nan
"(9, 2)",nan
"(10, 2)",nan
"(11, 2)",nan
"(12, 2)",nan
"(13, 2)",nan
"(14, 2)",22.4
"(15, 2)",22.4
"(16, 2)",22.4
"(17, 2)",22.4
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",nan
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",22.4
"(29, 2)",22.4
"(30, 2)",22.4
"(31, 2)",22.4
"(32, 2)",22.4
"(33, 2)",22.4
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",nan
"(37, 2)",nan
"(38, 2)",nan
"(39, 2)",nan
"(40, 2)",22.4
"(41, 2)",22.4
"(42, 2)",22.4
"(43, 2)",22.4
"(44, 2)",22.4
"(45, 2)",22.4
"(46, 2)",22.4
"(47, 2)",22.4
"(48, 2)",22.4
"(49, 2)",22.4
"(50, 2)",22.4
"(51, 2)",22.4
"(52, 2)",22.4
"(53, 2)",22.4
"(54, 2)",22.4
"(55, 2)",22.4
"(56, 2)",22.4
"(57, 2)",22.4
"(58, 2)",22.4
"(59, 2)",22.4
"(60, 2)",22.4
"(61, 2)",22.4
"(62, 2)",22.4
"(63, 2)",22.4
"(64, 2)",22.4
"(65, 2)",22.4
"(66, 2)",22.4
"(67, 2)",22.4
"(68, 2)",22.4
"(69, 2)",22.4
"(70, 2)",22.4
"(71, 2)",22.4
"(72, 2)",22.4
"(73, 2)",22.4
"(74, 2)",22.4
"(75, 2)",22.4
"(76, 2)",22.4
"(77, 2)",22.4
"(78, 2)",22.4
"(79, 2)",22.4
"(80, 2)",22.4
"(0, 3)",24.6
"(1, 3)",24.6
"(2, 3)",24.6
"(3, 3)",24.6
"(4, 3)",nan
"(5, 3)",nan
"(6, 3)",nan
"(7, 3)",nan
"(8, 3)",nan
"(9, 3)",nan
"(10, 3)",nan
"(11, 3)",nan
"(12, 3)",nan
"(13, 3)",24.6
"(14, 3)",24.6
"(15, 3)",24.6
"(16, 3)",24.6
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
"(24, 3)",nan
"(25, 3)",nan
"(26, 3)",24.6
"(27, 3)",24.6
"(28, 3)",24.6
"(29, 3)",24.6
"(30, 3)",24.6
"(31, 3)",24.6
"(32, 3)",nan
"(33, 3)",nan
"(34, 3)",nan
"(35, 3)",nan
"(36, 3)",nan
"(37, 3)",24.6
"(38, 3)",24.6
"(39, 3)",24.6
"(40, 3)",24.6
"(41, 3)",24.6
"(42, 3)",24.6
"(43, 3)",24.6
"(44, 3)",24.6
"(45, 3)",24.6
"(46, 3)",24.6
"(47, 3)",24.6
"(48, 3)",24.6
"(49, 3)",24.6
"(50, 3)",24.6
"(51, 3)",24.6
"(52, 3)",24.6
"(53, 3)",24.6
"(54, 3)",24.6
"(55, 3)",24.6
"(56, 3)",24.6
"(57, 3)",24.6
"(58, 3)",24.6
"(59, 3)",24.6
"(60, 3)",24.6
"(61, 3)",24.6
"(62, 3)",24.6
"(63, 3)",24.6
"(64, 3)",24.6
"(65, 3)",24.6
"(66, 3)",24.6
"(67, 3)",24.6
"(68, 3)",24.6
"(69, 3)",24.6
"(70, 3)",24.6
"(71, 3)",24.6
"(72, 3)",24.6
"(73, 3)",24.6
"(74, 3)",24.6
"(75, 3)",24.6
"(76, 3)",24.6
"(77, 3)",24.6
"(78, 3)",24.6
"(79, 3)",24.6
"(80, 3)",24.6
"(0, 4)",26.8
"(1, 4)",26.8
"(2, 4)",26.8
"(3, 4)",26.8
"(4, 4)",nan
"(5, 4)",nan
"(6, 4)",nan
"(7, 4)",nan
"(8, 4)",nan
"(9, 4)",nan
"(10, 4)",nan
"(11, 4)",nan
"(12, 4)",nan
"(13, 4)",26.8
"(14, 4)",26.8
"(15, 4)",26.8
"(16, 4)",nan
"(17, 4)",nan
"(18, 4)",nan
"(19, 4)",nan
"(20, 4)",nan
"(21, 4)",nan
"(22, 4)",nan
"(23, 4)",nan
"(24, 4)",26.8
"(25, 4)",26.8
"(26, 4)",26.8
"(27, 4)",26.8
"(28, 4)",26.8
"(29, 4)",26.8
"(30, 4)",nan
"(31, 4)",nan
"(32, 4)",nan
"(33, 4)",nan
"(34, 4)",26.8
"(35, 4)",26.8
"(36, 4)",26.8
"(37, 4)",26.8
"(38, 4)",26.8
"(39, 4)",26.8
"(40, 4)",26.8
"(41, 4)",nan
"(42, 4)",nan
"(43, 4)",nan
"(44, 4)",nan
"(45, 4)",nan
"(46, 4)",nan
"(47, 4)",nan
"(48, 4)",nan
"(49, 4)",nan
"(50, 4)",nan
"(51, 4)",nan
"(52, 4)",nan
"(53, 4)",nan
"(54, 4)",nan
"(55, 4)",nan
"(56, 4)",nan
"(57, 4)",nan
"(58, 4)",nan
"(59, 4)",nan
"(60, 4)",nan
"(61, 4)",nan
"(62, 4)",nan
"(63, 4)",nan
"(64, 4)",nan
"(65, 4)",nan
"(66, 4)",nan
"(67, 4)",nan
"(68, 4)",nan
"(69, 4)",nan
"(70, 4)",nan
"(71, 4)",nan
"(72, 4)",nan
"(73, 4)",nan
"(74, 4)",nan
"(75, 4)",nan
"(76, 4)",nan
"(77, 4)",nan
"(78, 4)",nan
"(79, 4)",nan
"(80, 4)",nan
