key,value
"(0, 1)",19.0
"(1, 1)",19.0
"(2, 1)",19.0
"(3, 1)",19.0
"(4, 1)",19.0
"(5, 1)",19.0
"(6, 1)",19.0
"(7, 1)",19.0
"(8, 1)",19.0
"(9, 1)",19.0
"(10, 1)",19.0
"(11, 1)",19.0
"(12, 1)",19.0
"(13, 1)",19.0
"(14, 1)",19.0
"(15, 1)",nan
"(16, 1)",nan
"(17, 1)",nan
"(18, 1)",nan
"(19, 1)",nan
"(20, 1)",nan
"(21, 1)",19.0
"(22, 1)",19.0
"(23, 1)",19.0
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",nan
"(30, 1)",nan
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",nan
"(35, 1)",nan
"(36, 1)",nan
"(37, 1)",nan
"(38, 1)",nan
"(39, 1)",nan
"(40, 1)",nan
"(41, 1)",nan
"(42, 1)",nan
"(43, 1)",nan
"(44, 1)",nan
"(45, 1)",nan
"(46, 1)",nan
"(47, 1)",nan
"(48, 1)",nan
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",nan
"(52, 1)",nan
"(53, 1)",nan
"(54, 1)",nan
"(55, 1)",nan
"(56, 1)",nan
"(57, 1)",nan
"(58, 1)",nan
"(59, 1)",nan
"(60, 1)",nan
"(61, 1)",nan
"(62, 1)",nan
"(63, 1)",nan
"(64, 1)",nan
"(65, 1)",nan
"(66, 1)",nan
"(67, 1)",nan
"(68, 1)",nan
"(69, 1)",nan
"(70, 1)",nan
"(0, 2)",21.0
"(1, 2)",21.0
"(2, 2)",21.0
"(3, 2)",21.0
"(4, 2)",21.0
"(5, 2)",21.0
"(6, 2)",21.0
"(7, 2)",21.0
"(8, 2)",21.0
"(9, 2)",21.0
"(10, 2)",21.0
"(11, 2)",21.0
"(12, 2)",21.0
"(13, 2)",21.0
"(14, 2)",nan
"(15, 2)",nan
"(16, 2)",nan
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",21.0
"(21, 2)",21.0
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",nan
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",nan
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",21.0
"(34, 2)",21.0
"(35, 2)",21.0
"(36, 2)",21.0
"(37, 2)",21.0
"(38, 2)",21.0
"(39, 2)",21.0
"(40, 2)",21.0
"(41, 2)",21.0
"(42, 2)",21.0
"(43, 2)",21.0
"(44, 2)",21.0
"(45, 2)",21.0
"(46, 2)",21.0
"(47, 2)",21.0
"(48, 2)",21.0
"(49, 2)",nan
"(50, 2)",nan
"(51, 2)",nan
"(52, 2)",21.0
"(53, 2)",21.0
"(54, 2)",21.0
"(55, 2)",21.0
"(56, 2)",21.0
"(57, 2)",21.0
"(58, 2)",21.0
"(59, 2)",21.0
"(60, 2)",21.0
"(61, 2)",21.0
"(62, 2)",21.0
"(63, 2)",21.0
"(64, 2)",21.0
"(65, 2)",21.0
"(66, 2)",21.0
"(67, 2)",21.0
"(68, 2)",21.0
"(69, 2)",21.0
"(70, 2)",21.0
"(0, 3)",23.0
"(1, 3)",23.0
"(2, 3)",23.0
"(3, 3)",23.0
"(4, 3)",23.0
"(5, 3)",23.0
"(6, 3)",23.0
"(7, 3)",23.0
"(8, 3)",23.0
"(9, 3)",23.0
"(10, 3)",23.0
"(11, 3)",23.0
"(12, 3)",23.0
"(13, 3)",nan
"(14, 3)",nan
"(15, 3)",nan
"(16, 3)",nan
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",23.0
"(20, 3)",23.0
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
"(24, 3)",nan
"(25, 3)",nan
"(26, 3)",nan
"(27, 3)",nan
"(28, 3)",nan
"(29, 3)",nan
"(30, 3)",23.0
"(31, 3)",23.0
"(32, 3)",23.0
"(33, 3)",23.0
"(34, 3)",23.0
"(35, 3)",23.0
"(36, 3)",23.0
"(37, 3)",23.0
"(38, 3)",23.0
"(39, 3)",23.0
"(40, 3)",23.0
"(41, 3)",23.0
"(42, 3)",23.0
"(43, 3)",23.0
"(44, 3)",23.0
"(45, 3)",23.0
"(46, 3)",23.0
"(47, 3)",23.0
"(48, 3)",23.0
"(49, 3)",nan
"(50, 3)",nan
"(51, 3)",nan
"(52, 3)",23.0
"(53, 3)",23.0
"(54, 3)",23.0
"(55, 3)",23.0
"(56, 3)",23.0
"(57, 3)",23.0
"(58, 3)",23.0
"(59, 3)",23.0
"(60, 3)",23.0
"(61, 3)",23.0
"(62, 3)",23.0
"(63, 3)",23.0
"(64, 3)",23.0
"(65, 3)",23.0
"(66, 3)",23.0
"(67, 3)",23.0
"(68, 3)",23.0
"(69, 3)",23.0
"(70, 3)",23.0
