key,value
"(0, 1)",18.0
"(1, 1)",18.0
"(2, 1)",18.0
"(3, 1)",18.0
"(4, 1)",18.0
"(5, 1)",18.0
"(6, 1)",18.0
"(7, 1)",18.0
"(8, 1)",18.0
"(9, 1)",18.0
"(10, 1)",18.0
"(11, 1)",18.0
"(12, 1)",nan
"(13, 1)",nan
"(14, 1)",nan
"(15, 1)",nan
"(16, 1)",nan
"(17, 1)",nan
"(18, 1)",nan
"(19, 1)",18.0
"(20, 1)",18.0
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",nan
"(30, 1)",nan
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",18.0
"(35, 1)",18.0
"(36, 1)",18.0
"(37, 1)",18.0
"(38, 1)",18.0
"(39, 1)",18.0
"(40, 1)",18.0
"(41, 1)",18.0
"(42, 1)",18.0
"(43, 1)",18.0
"(44, 1)",18.0
"(45, 1)",18.0
"(46, 1)",18.0
"(47, 1)",18.0
"(48, 1)",18.0
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",nan
"(52, 1)",18.0
"(53, 1)",18.0
"(54, 1)",18.0
"(55, 1)",18.0
"(56, 1)",18.0
"(57, 1)",18.0
"(58, 1)",18.0
"(59, 1)",18.0
"(60, 1)",18.0
"(61, 1)",18.0
"(62, 1)",18.0
"(63, 1)",18.0
"(64, 1)",18.0
"(65, 1)",18.0
"(66, 1)",18.0
"(67, 1)",18.0
"(68, 1)",18.0
"(69, 1)",18.0
"(70, 1)",18.0
"(0, 2)",14.5
"(1, 2)",14.5
"(2, 2)",14.5
"(3, 2)",14.5
"(4, 2)",14.5
"(5, 2)",14.5
"(6, 2)",14.5
"(7, 2)",14.5
"(8, 2)",14.5
"(9, 2)",14.5
"(10, 2)",14.5
"(11, 2)",14.5
"(12, 2)",14.5
"(13, 2)",14.5
"(14, 2)",nan
"(15, 2)",nan
"(16, 2)",nan
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",14.5
"(24, 2)",14.5
"(25, 2)",14.5
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",nan
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",nan
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",nan
"(37, 2)",nan
"(38, 2)",nan
"(39, 2)",nan
"(40, 2)",nan
"(41, 2)",14.5
"(42, 2)",14.5
"(43, 2)",14.5
"(44, 2)",14.5
"(45, 2)",14.5
"(46, 2)",14.5
"(47, 2)",14.5
"(48, 2)",14.5
"(49, 2)",nan
"(50, 2)",nan
"(51, 2)",nan
"(52, 2)",14.5
"(53, 2)",14.5
"(54, 2)",14.5
"(55, 2)",14.5
"(56, 2)",14.5
"(57, 2)",14.5
"(58, 2)",14.5
"(59, 2)",14.5
"(60, 2)",14.5
"(61, 2)",14.5
"(62, 2)",14.5
"(63, 2)",14.5
"(64, 2)",14.5
"(65, 2)",14.5
"(66, 2)",14.5
"(67, 2)",14.5
"(68, 2)",14.5
"(69, 2)",14.5
"(70, 2)",14.5
"(0, 3)",24.0
"(1, 3)",24.0
"(2, 3)",24.0
"(3, 3)",24.0
"(4, 3)",24.0
"(5, 3)",24.0
"(6, 3)",24.0
"(7, 3)",24.0
"(8, 3)",nan
"(9, 3)",nan
"(10, 3)",nan
"(11, 3)",nan
"(12, 3)",nan
"(13, 3)",24.0
"(14, 3)",24.0
"(15, 3)",nan
"(16, 3)",nan
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
"(24, 3)",24.0
"(25, 3)",24.0
"(26, 3)",24.0
"(27, 3)",24.0
"(28, 3)",24.0
"(29, 3)",24.0
"(30, 3)",24.0
"(31, 3)",24.0
"(32, 3)",24.0
"(33, 3)",24.0
"(34, 3)",24.0
"(35, 3)",24.0
"(36, 3)",nan
"(37, 3)",nan
"(38, 3)",nan
"(39, 3)",nan
"(40, 3)",nan
"(41, 3)",nan
"(42, 3)",nan
"(43, 3)",nan
"(44, 3)",nan
"(45, 3)",nan
"(46, 3)",nan
"(47, 3)",nan
"(48, 3)",nan
"(49, 3)",nan
"(50, 3)",nan
"(51, 3)",nan
"(52, 3)",nan
"(53, 3)",nan
"(54, 3)",nan
"(55, 3)",nan
"(56, 3)",nan
"(57, 3)",nan
"(58, 3)",nan
"(59, 3)",nan
"(60, 3)",nan
"(61, 3)",nan
"(62, 3)",nan
"(63, 3)",nan
"(64, 3)",nan
"(65, 3)",nan
"(66, 3)",nan
"(67, 3)",nan
"(68, 3)",nan
"(69, 3)",nan
"(70, 3)",nan
