key,value
"(0, 1)",47.0
"(1, 1)",65.0
"(2, 1)",83.0
"(3, 1)",101.0
"(4, 1)",119.0
"(5, 1)",137.0
"(6, 1)",155.0
"(7, 1)",173.0
"(8, 1)",191.0
"(9, 1)",209.0
"(10, 1)",227.0
"(11, 1)",245.0
"(12, 1)",nan
"(13, 1)",nan
"(14, 1)",nan
"(15, 1)",nan
"(16, 1)",nan
"(17, 1)",nan
"(18, 1)",nan
"(19, 1)",389.0
"(20, 1)",407.0
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",nan
"(29, 1)",nan
"(30, 1)",nan
"(31, 1)",nan
"(32, 1)",nan
"(33, 1)",nan
"(34, 1)",659.0
"(35, 1)",677.0
"(36, 1)",695.0
"(37, 1)",713.0
"(38, 1)",731.0
"(39, 1)",749.0
"(40, 1)",767.0
"(41, 1)",785.0
"(42, 1)",803.0
"(43, 1)",821.0
"(44, 1)",839.0
"(45, 1)",857.0
"(46, 1)",875.0
"(47, 1)",893.0
"(48, 1)",911.0
"(49, 1)",nan
"(50, 1)",nan
"(51, 1)",nan
"(52, 1)",983.0
"(53, 1)",1001.0
"(54, 1)",1019.0
"(55, 1)",1037.0
"(56, 1)",1055.0
"(57, 1)",1073.0
"(58, 1)",1091.0
"(59, 1)",1109.0
"(60, 1)",1127.0
"(61, 1)",1145.0
"(62, 1)",1163.0
"(63, 1)",1181.0
"(64, 1)",1199.0
"(65, 1)",1217.0
"(66, 1)",1235.0
"(67, 1)",1253.0
"(68, 1)",1271.0
"(69, 1)",1289.0
"(70, 1)",1307.0
"(0, 2)",52.0
"(1, 2)",66.5
"(2, 2)",81.0
"(3, 2)",95.5
"(4, 2)",110.0
"(5, 2)",124.5
"(6, 2)",139.0
"(7, 2)",153.5
"(8, 2)",168.0
"(9, 2)",182.5
"(10, 2)",197.0
"(11, 2)",211.5
"(12, 2)",226.0
"(13, 2)",240.5
"(14, 2)",nan
"(15, 2)",nan
"(16, 2)",nan
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",385.5
"(24, 2)",400.0
"(25, 2)",414.5
"(26, 2)",nan
"(27, 2)",nan
"(28, 2)",nan
"(29, 2)",nan
"(30, 2)",nan
"(31, 2)",nan
"(32, 2)",nan
"(33, 2)",nan
"(34, 2)",nan
"(35, 2)",nan
"(36, 2)",nan
"(37, 2)",nan
"(38, 2)",nan
"(39, 2)",nan
"(40, 2)",nan
"(41, 2)",646.5
"(42, 2)",661.0
"(43, 2)",675.5
"(44, 2)",690.0
"(45, 2)",704.5
"(46, 2)",719.0
"(47, 2)",733.5
"(48, 2)",748.0
"(49, 2)",nan
"(50, 2)",nan
"(51, 2)",nan
"(52, 2)",806.0
"(53, 2)",820.5
"(54, 2)",835.0
"(55, 2)",849.5
"(56, 2)",864.0
"(57, 2)",878.5
"(58, 2)",893.0
"(59, 2)",907.5
"(60, 2)",922.0
"(61, 2)",936.5
"(62, 2)",951.0
"(63, 2)",965.5
"(64, 2)",980.0
"(65, 2)",994.5
"(66, 2)",1009.0
"(67, 2)",1023.5
"(68, 2)",1038.0
"(69, 2)",1052.5
"(70, 2)",1067.0
"(0, 3)",71.0
"(1, 3)",95.0
"(2, 3)",119.0
"(3, 3)",143.0
"(4, 3)",167.0
"(5, 3)",191.0
"(6, 3)",215.0
"(7, 3)",239.0
"(8, 3)",nan
"(9, 3)",nan
"(10, 3)",nan
"(11, 3)",nan
"(12, 3)",nan
"(13, 3)",383.0
"(14, 3)",407.0
"(15, 3)",nan
"(16, 3)",nan
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",nan
"(22, 3)",nan
"(23, 3)",nan
"(24, 3)",647.0
"(25, 3)",671.0
"(26, 3)",695.0
"(27, 3)",719.0
"(28, 3)",743.0
"(29, 3)",767.0
"(30, 3)",791.0
"(31, 3)",815.0
"(32, 3)",839.0
"(33, 3)",863.0
"(34, 3)",887.0
"(35, 3)",911.0
"(36, 3)",nan
"(37, 3)",nan
"(38, 3)",nan
"(39, 3)",nan
"(40, 3)",nan
"(41, 3)",nan
"(42, 3)",nan
"(43, 3)",nan
"(44, 3)",nan
"(45, 3)",nan
"(46, 3)",nan
"(47, 3)",nan
"(48, 3)",nan
"(49, 3)",nan
"(50, 3)",nan
"(51, 3)",nan
"(52, 3)",nan
"(53, 3)",nan
"(54, 3)",nan
"(55, 3)",nan
"(56, 3)",nan
"(57, 3)",nan
"(58, 3)",nan
"(59, 3)",nan
"(60, 3)",nan
"(61, 3)",nan
"(62, 3)",nan
"(63, 3)",nan
"(64, 3)",nan
"(65, 3)",nan
"(66, 3)",nan
"(67, 3)",nan
"(68, 3)",nan
"(69, 3)",nan
"(70, 3)",nan
