index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
0,0.0,17.16186819035252,-0.4446714374884029,1.0801658490828983e-05,397.0464975627393,269.96066947151235,0.00018537663925680914,0.0,-0.0,0.0020620688691845857,0.001860572522166315,0.000616672362477634,0.001743548783234461,0.679076285120308,0.0,0.0,3,"(28, 'RIGHT', 3, 2)"
1,17.16186819035252,16.717196752864126,-0.4311217902537341,1.108897873230068e-05,382.4309437998695,264.2517526697104,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762850860484,0.0,0.0,3,"(41, 'RIGHT', 2, 1)"
2,33.87906494321665,16.286074962610414,-0.41145592442910006,1.1382524007889203e-05,358.3067006468059,258.8771973793682,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762850517889,0.0,0.0,3,
3,50.16513990582706,15.874619038181356,-0.38902978923625,1.1677548847649927e-05,329.6441071885275,253.90058834339632,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762850175296,0.0,0.0,3,
4,66.03975894400806,15.48558924894506,-0.3653591541345489,1.1970912845232859e-05,298.70205776455504,249.3366854081812,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.67907628498327,0.0,0.0,3,
5,81.52534819295312,15.12023009481049,-0.3411301218439946,1.2260173164945458e-05,266.51558695736145,245.1796080688036,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762849490104,0.0,0.0,3,
6,96.64557828776321,14.779099972966499,-0.3166565300936637,1.2543161599507539e-05,233.56959311315526,241.41521457050186,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762849147508,0.0,0.0,3,
7,111.42467826072905,14.462443442872852,-0.29208917667561396,1.281779527703217e-05,200.10726539122263,238.0265124399936,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.6790762848804912,0.0,0.0,3,
8,125.88712170360114,14.170354266197215,-0.26751635115781847,1.308200456911714e-05,166.27855950024602,234.99598031848626,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.6790762848462316,0.0,0.0,3,
9,140.05747596979836,13.9028379150394,-0.24302269432688428,1.3333726566420607e-05,132.22758306742713,232.30647175662588,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.679076284811972,0.0,0.0,3,
10,153.9603138848364,13.659815220712542,-0.21874562483181714,1.357094779548024e-05,98.17709162730144,229.9413591913721,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762847777124,0.0,0.0,3,
11,167.62012910554895,13.441069595880789,-0.19496695032822453,1.3791807112821729e-05,64.56639736892838,227.88404191521553,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.6790762847434528,0.0,0.0,3,
12,181.06119870142973,13.2461026455525,-0.17230072768380733,1.3994806186892878e-05,32.33459683967115,226.11650868084604,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6790762847091932,0.0,0.0,3,
13,194.30730134698223,13.073801910126077,-0.15210266029212116,1.4179244915193368e-05,3.537987776810013,224.61601684061665,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.6790762846749336,0.0,0.0,3,
14,207.381103257106,12.92169924983392,-0.13737326476803569,17.287823870474185,1.4345448811070582e-05,223.3477066770789,223.38806073836722,0.0,-0.0,242.81497010461032,0.0018606063851098753,269.7927366815982,269.7938635102059,0.679076284640674,0.0,0.0,3,
15,220.3028025069399,12.784325985065887,-0.10934690001022895,58.22798142462494,1.4498203981361257e-05,222.24831694176441,744.4054959847665,0.0,-0.0,809.1382693633863,0.001860684292195769,899.0408468990107,899.0419736126107,0.6790612961553029,0.0,0.0,3,
16,233.0871284920058,12.674979085055686,-0.06632733097729515,121.95665817450168,1.4621732418618194e-05,221.44764001871198,1545.7980916450945,0.0,-0.0,1680.2171778057914,0.0018608002539468593,1866.9063006195397,1866.9074271471668,0.6790113494415863,0.0,0.0,3,
17,245.7621075770615,12.608651754078474,0.003351120190021817,226.11603764472116,1.4697731614887743e-05,221.0893426619568,2851.018374674388,0.0,-0.0,3098.9348769286426,0.001860978220977083,3443.25929948476,3443.2604256883287,0.6789076324248852,0.0,0.0,3,
18,258.37075933114,12.612002874268395,0.12907607141489796,415.04916681205856,1.4697107133088139e-05,221.4350449926045,5234.601284796386,0.0,-0.0,5689.785866474715,0.001861261251886237,6321.98262094789,6321.983746504749,0.6787163402415805,0.0,0.0,3,
19,270.98276220540635,12.741078945683196,0.37748781704771117,789.2865604648779,0.0,223.05483489335361,10056.362377649762,10930.827754647049,1.0,0.004140821729540001,0.003224110342432418,0.001699213724633047,0.0050575698833439375,0.6783651189848611,0.0008651579428252935,0.0,3,
20,283.7238411510895,13.11856676273099,0.8925689782158432,1566.121551379062,0.0,227.268084055338,20545.27013031806,22331.814299662798,1.0,0.004156255048775925,0.003096876478191124,0.0018308723349345726,0.004781348617303394,0.6783651188904604,0.001663227000976396,0.0008651579428252836,3,
21,296.8424079138205,14.011135741977965,2.0,3237.257749782648,1.4695676782139344e-05,237.25773663363276,45357.657763974814,49301.80019183459,1.0,0.004338781206326026,0.0026132518697643548,0.002468941324240998,0.004482328438453642,0.6783651187887453,0.0035511260134284215,0.0025283849438016794,3,
22,310.8535436557985,16.01113574094701,2.0,3261.5668491053216,1.2793188034265768e-05,261.5668376284668,52221.38954919814,56762.37805146228,1.0,0.0043481831939917726,0.002454864895215181,0.0026219362542971958,0.004409331321975074,0.6783651186515819,0.00407336646360236,0.006079510957230101,3,
23,326.86467939674014,18.01113574006954,2.0,3289.0731846861063,0.0,289.07318853916996,59239.943588404276,64391.24074001586,1.0,0.00419131150647889,0.0019004531587343276,0.002946604942115649,0.0042058730472884776,0.6783651185059187,0.004607386851801111,0.01015287742083246,3,
24,344.8758151368097,20.011135737500943,1.6289711018061759,2763.2334420576162,0.0,319.7767893483805,55295.43948341691,60103.736364358425,1.0,0.004416835446464873,0.002212262454237557,0.002916558731702724,0.004377882685128398,0.6783651183422185,0.0043072615455050905,0.01476026427263357,3,
25,364.8869508743106,21.64010684275341,0.8491539586472245,1620.9357965091513,0.0,347.2048585383285,35077.223821701635,38127.416073260996,1.0,0.004268633692471546,0.0031443929128758263,0.0019129727033801417,0.004557092355533143,0.6783651181801874,0.0027689191251282696,0.01906752581813866,3,
26,386.5270577170588,22.48926080140064,-0.023543695080218918,327.1774094275551,0.0,362.49295204790377,7357.978088942924,7997.80174077273,1.0,0.00409139724762575,0.0035615798437120816,0.0013405750824655154,0.005389389228906083,0.6783651180739112,0.0006598461218540912,0.02183644494326693,3,
27,409.01631851845946,22.465717106320447,-0.7350318648412658,8.251534477127503e-06,740.1659283931709,362.3818771202623,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6783651179994348,0.0,0.02249629106512102,3,
28,431.4820356247747,21.73068524147915,-0.9611284222762468,8.530639379128131e-06,1091.9819797682753,349.71066217673444,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.6783651179651752,0.0,0.02249629106512102,3,
29,453.21272086625385,20.769556819202908,-0.01726736118888095,307.79630866349015,0.0,333.697351120534,6392.792921527274,6948.687803240428,1.0,0.0040880662456466155,0.003933124855100889,0.0010024834589054394,0.005645835832655877,0.6783651179309156,0.0005864081462268301,0.02249629106512102,2,
30,473.9822776854568,20.752289458014054,0.01726736014693442,359.6237722585689,0.0,333.72273203820646,7463.016617892747,8111.974040469633,1.0,0.004085977629139315,0.0035417812340754473,0.001352372032820225,0.005365576606775058,0.678365117875222,0.0006678381828328744,0.02308269921134785,2,
31,494.73456714346634,20.769556818161085,0.0,334.4090217445739,8.92699949162079e-06,334.4090160295358,6945.527177629594,0.0,-0.0,7549.487920661525,0.0018580206626654938,8388.318239627544,8388.319364934761,0.6783651178000902,0.0,0.023750537394180725,2,
32,515.5041239616274,20.769556817510846,-0.31675112722652043,8.92540177362423e-06,140.31794248476268,334.8087572804198,0.00018537663925640054,0.0,-0.0,0.0020620688691841416,0.001860572522166315,0.0006166723624771405,0.001743548783235127,0.6778991001201109,0.0,0.023750537394180725,2,
33,536.2736807791383,20.452805692425713,-1.100510395418086,9.063628826476692e-06,1320.7755072272782,329.99009496347946,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6778991000858513,0.0,0.023750537394180725,2,
34,556.726486471564,19.352295297007792,-2.0384869652992075,9.579051808126283e-06,2744.8479342269666,312.88252330089676,0.00018537663925619627,0.0,-0.0,0.0020620688691841416,0.001860572522166537,0.0006166723624769408,0.001743548783234683,0.6778991000515917,0.0,0.023750537394180725,2,
35,576.0787817685718,17.31380833170842,-2.9207014930671527,1.053428326160279e-05,4097.641642624144,283.41060751086815,0.00018238856130331493,0.0,-0.0,0.0020458139988455137,0.0018475655626459808,0.0006103176590025214,0.0017481669728849347,0.6778991000173321,0.0,0.023750537394180725,2,
36,593.3925901002802,14.393106828324731,-3.5,1.2765642536586516e-05,5003.200390966467,246.79960784308835,0.00018373725676129604,0.0,-0.0,0.002063485919939545,0.0018637715104163899,0.0006153677738914105,0.0017437400075248632,0.6778990999834256,0.0,0.023750537394180725,2,
37,607.7856969286049,10.89310683762874,-3.5,1.6935739464402552e-05,5038.17094347718,211.82907194005404,0.00018448281935998234,0.0,-0.0,0.0020700900205148365,0.0018695652168627674,0.0006174913276177721,0.0017423152999140878,0.6778990999492385,0.0,0.023750537394180725,2,
38,618.6788037662336,7.393106838641067,-3.5,0.0,5063.349884770792,186.65011393963422,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6778990999149334,0.0,0.023750537394180725,2,
39,626.0719106048739,3.8931068395007826,-2.946553419381879,3.284552427231186e-05,4248.567427984567,171.26273393377622,0.00012787113519152626,0.0,-0.0,0.0001389903643386155,0.0,0.00015443373815401723,0.00015443373815401723,0.6778990999149334,0.0,0.023750537394180725,2,
40,629.9650174443747,0.9465534201189036,-0.9465534201189036,0.0,1253.8668809578319,165.96324922052352,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6778990999063537,0.0,0.023750537394180725,2,
41,630.9115708742796,0.0,1.0534465796836952,4500.0,2753.825218445005,166.0049120294526,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6778990999063537,0.0,0.023750537394180725,2,
42,630.9115708742796,1.0534465796836952,2.0,3166.8481701171463,0.0,166.84817048135815,3336.1053731874763,0.0,-0.0,3626.2014925950825,0.0,4029.112769550092,4029.1127695500923,0.6778990999063537,0.0,0.023750537394180725,1,
43,631.9650174539634,3.0534465794408976,2.0,3170.5306686159624,6.753682100679725e-05,170.53060144627324,9681.046025097872,10522.875080743668,1.0,0.004315260118715969,0.0032817669701770136,0.001841143192080653,0.005006049854818784,0.6776752603080454,0.0008366012556520569,0.023750537394180725,1,
44,635.0184640334043,5.0534465791961445,2.0,3177.4103226636626,4.080943699591444e-05,177.4102822873052,16056.873325767205,17453.122258983898,1.0,0.004218639229726762,0.003297441382612565,0.0017196796775673156,0.0047439905157498075,0.6776752602057596,0.001321718558128873,0.024587138649832783,1,
45,640.0719106126004,7.053446578907427,2.0,3187.487238478663,2.9241062748042168e-05,187.48721300391287,22482.77095755841,24437.793454497933,1.0,0.004195737409677491,0.0031311501176909395,0.0018438953492753677,0.004832118309090028,0.6776752601102218,0.0018106455418148554,0.025908857207961655,1,
46,647.1253571915079,9.053446578555493,2.0,3200.761389813505,0.0,200.76139357982777,28977.922253379602,31497.740480800396,1.0,0.003995734126443384,0.00289677408690725,0.0018326079067205684,0.004727606924547878,0.6776752600077832,0.0023048418336560276,0.027719502749776512,1,
47,656.1788037700634,11.053446578104905,2.0,3217.232820279585,0.0,217.23282404591495,35561.51110828618,38653.8153257125,1.0,0.004167176757088775,0.0030708390678717556,0.0018664412356807257,0.004601620759278724,0.6776752599059717,0.0028057670727998753,0.03002434458343254,1,
48,667.2322503481681,13.053446577478827,2.0,3236.9015164046123,1.5783211892994586e-05,236.9015043877232,42252.72102094781,45926.869041803504,1.0,0.004263156091329989,0.0026300163262935605,0.002369825407813562,0.004474955599802044,0.6776752598022805,0.0033148808329262454,0.03283011165623242,1,
49,680.2856969256469,15.053446576396581,1.9177350887759523,3136.370081439799,1.3670912721863715e-05,259.76743460495754,47213.17946476261,51318.67155208904,1.0,0.004368758838386277,0.002589584183594784,0.0025235507218605577,0.004479762687280342,0.6776752596706235,0.003692307008646233,0.036144992489158666,1,
50,695.3391435020435,16.971181665172562,1.2131894356968012,2104.4961172014027,0.0,284.7119636562349,35715.7859186753,38821.50530983151,1.0,0.004270880860396176,0.0031473696543447005,0.0019127904893077425,0.004554234982641958,0.6776752595304262,0.002817505371688206,0.0398372994978049,1,
51,712.3103251672161,18.1843711008694,0.41725688779236203,928.0425113113292,0.0,302.15717962281224,16875.869423067998,18343.335296058707,1.0,0.004135591902426405,0.0031022288761692884,0.001803096125254758,0.004858773926940785,0.6776752594241601,0.0013840334707241097,0.04265480486949311,1,
52,730.4946962680855,18.60162798866172,0.0,308.69133849706213,8.26394649600104e-06,308.691326737683,5742.161442044399,0.0,-0.0,6241.4816896224465,0.0018613133170073404,6934.977979954067,6934.979105366019,0.6776752593239881,0.0,0.04403883834021722,1,
53,749.0963242567472,18.60162798985752,0.0,309.09107299169193,8.264000781466052e-06,309.0910654382594,5749.59715477735,0.0,-0.0,6249.5639860719875,0.0018613139994225758,6943.958309341831,6943.959434751659,0.6772899827695462,0.0,0.04403883834021722,1,
54,767.6979522466047,18.601627989383783,0.0,309.4908139440944,9.956131179933436e-06,309.4908039879632,5757.0329871196345,0.0,-0.0,6257.6463883447595,0.0018371277655953033,6952.9387780791885,6952.939905245042,0.6769042073079161,0.0,0.04403883834021722,1,
55,786.2995802359885,18.60162798938379,0.0,309.89055237451004,9.95614300336456e-06,309.89054241836703,5764.468772695289,0.0,-0.0,6265.728763972128,0.0018371294229959645,6961.91919544144,6961.920322605039,0.6765179329313562,0.0,0.04403883834021722,1,
56,804.9012082253723,18.601627989383786,0.0,310.2902882755533,8.210692587475075e-06,310.2902807221317,5771.904511220496,0.0,-0.0,6273.811112642837,0.0018613162117309123,6970.899561085228,6970.900686488636,0.6761311596427205,0.0,0.04403883834021722,1,
57,823.5028362147561,18.601627989383786,0.0,310.69002649570854,8.37763696639059e-06,310.69001889896253,5779.340292884962,0.0,-0.0,6281.893484017934,0.0018613168888936826,6979.879973723616,6979.88109912489,0.6757438874448825,0.0,0.04403883834021722,1,
58,842.10446420414,18.601627989412645,0.0,311.08976672157416,9.433701528609786e-06,311.0897569489935,5786.7761118678845,0.0,-0.0,6289.975872208338,0.001837569333262401,6988.860426419087,6988.861553544295,0.6753561163352312,0.0,0.04403883834021722,1,
59,860.7060921935526,18.601627989290176,-0.018257963751455275,284.10256098681964,1.174475232417621e-05,311.4894948692505,5284.770150281443,5744.314711834318,1.0,0.004651900499798245,0.003982994118616023,0.0015840836263547402,0.005537589214853256,0.6749678463115413,0.0005021020298284023,0.04403883834021722,1,
60,879.3077201828428,18.58337002553872,,,,,,,,,,,,0.6749678462235367,,0.04454094037004562,1,
