key,value
"(0, 1)",90.0
"(1, 1)",111.5
"(2, 1)",133.0
"(3, 1)",154.5
"(4, 1)",176.0
"(5, 1)",197.5
"(6, 1)",219.0
"(7, 1)",240.5
"(8, 1)",262.0
"(9, 1)",nan
"(10, 1)",nan
"(11, 1)",nan
"(12, 1)",nan
"(13, 1)",nan
"(14, 1)",nan
"(15, 1)",412.5
"(16, 1)",434.0
"(17, 1)",455.5
"(18, 1)",nan
"(19, 1)",nan
"(20, 1)",nan
"(21, 1)",nan
"(22, 1)",nan
"(23, 1)",nan
"(24, 1)",nan
"(25, 1)",nan
"(26, 1)",nan
"(27, 1)",nan
"(28, 1)",692.0
"(29, 1)",713.5
"(30, 1)",735.0
"(31, 1)",756.5
"(32, 1)",778.0
"(33, 1)",799.5
"(34, 1)",821.0
"(35, 1)",842.5
"(36, 1)",864.0
"(37, 1)",885.5
"(38, 1)",907.0
"(39, 1)",928.5
"(40, 1)",950.0
"(41, 1)",971.5
"(42, 1)",993.0
"(43, 1)",1014.5
"(44, 1)",1036.0
"(45, 1)",1057.5
"(46, 1)",1079.0
"(47, 1)",1100.5
"(48, 1)",1122.0
"(49, 1)",1143.5
"(50, 1)",1165.0
"(51, 1)",1186.5
"(52, 1)",1208.0
"(53, 1)",1229.5
"(54, 1)",1251.0
"(55, 1)",1272.5
"(56, 1)",1294.0
"(57, 1)",1315.5
"(58, 1)",1337.0
"(59, 1)",1358.5
"(60, 1)",1380.0
"(61, 1)",1401.5
"(62, 1)",1423.0
"(63, 1)",1444.5
"(64, 1)",1466.0
"(65, 1)",1487.5
"(66, 1)",1509.0
"(67, 1)",1530.5
"(68, 1)",1552.0
"(69, 1)",1573.5
"(70, 1)",1595.0
"(0, 2)",110.0
"(1, 2)",134.0
"(2, 2)",158.0
"(3, 2)",182.0
"(4, 2)",206.0
"(5, 2)",230.0
"(6, 2)",254.0
"(7, 2)",nan
"(8, 2)",nan
"(9, 2)",nan
"(10, 2)",nan
"(11, 2)",nan
"(12, 2)",nan
"(13, 2)",422.0
"(14, 2)",446.0
"(15, 2)",nan
"(16, 2)",nan
"(17, 2)",nan
"(18, 2)",nan
"(19, 2)",nan
"(20, 2)",nan
"(21, 2)",nan
"(22, 2)",nan
"(23, 2)",nan
"(24, 2)",nan
"(25, 2)",710.0
"(26, 2)",734.0
"(27, 2)",758.0
"(28, 2)",782.0
"(29, 2)",806.0
"(30, 2)",830.0
"(31, 2)",854.0
"(32, 2)",878.0
"(33, 2)",902.0
"(34, 2)",926.0
"(35, 2)",950.0
"(36, 2)",974.0
"(37, 2)",998.0
"(38, 2)",1022.0
"(39, 2)",1046.0
"(40, 2)",1070.0
"(41, 2)",1094.0
"(42, 2)",1118.0
"(43, 2)",1142.0
"(44, 2)",1166.0
"(45, 2)",1190.0
"(46, 2)",1214.0
"(47, 2)",1238.0
"(48, 2)",1262.0
"(49, 2)",1286.0
"(50, 2)",1310.0
"(51, 2)",1334.0
"(52, 2)",1358.0
"(53, 2)",1382.0
"(54, 2)",1406.0
"(55, 2)",1430.0
"(56, 2)",1454.0
"(57, 2)",1478.0
"(58, 2)",1502.0
"(59, 2)",1526.0
"(60, 2)",1550.0
"(61, 2)",1574.0
"(62, 2)",1598.0
"(63, 2)",1622.0
"(64, 2)",1646.0
"(65, 2)",1670.0
"(66, 2)",1694.0
"(67, 2)",1718.0
"(68, 2)",1742.0
"(69, 2)",1766.0
"(70, 2)",1790.0
"(0, 3)",130.0
"(1, 3)",156.5
"(2, 3)",183.0
"(3, 3)",209.5
"(4, 3)",236.0
"(5, 3)",262.5
"(6, 3)",nan
"(7, 3)",nan
"(8, 3)",nan
"(9, 3)",nan
"(10, 3)",nan
"(11, 3)",421.5
"(12, 3)",448.0
"(13, 3)",nan
"(14, 3)",nan
"(15, 3)",nan
"(16, 3)",nan
"(17, 3)",nan
"(18, 3)",nan
"(19, 3)",nan
"(20, 3)",nan
"(21, 3)",686.5
"(22, 3)",713.0
"(23, 3)",739.5
"(24, 3)",766.0
"(25, 3)",792.5
"(26, 3)",819.0
"(27, 3)",845.5
"(28, 3)",872.0
"(29, 3)",898.5
"(30, 3)",925.0
"(31, 3)",951.5
"(32, 3)",978.0
"(33, 3)",1004.5
"(34, 3)",1031.0
"(35, 3)",1057.5
"(36, 3)",1084.0
"(37, 3)",1110.5
"(38, 3)",1137.0
"(39, 3)",1163.5
"(40, 3)",1190.0
"(41, 3)",1216.5
"(42, 3)",1243.0
"(43, 3)",1269.5
"(44, 3)",1296.0
"(45, 3)",1322.5
"(46, 3)",1349.0
"(47, 3)",1375.5
"(48, 3)",1402.0
"(49, 3)",1428.5
"(50, 3)",1455.0
"(51, 3)",1481.5
"(52, 3)",1508.0
"(53, 3)",1534.5
"(54, 3)",1561.0
"(55, 3)",1587.5
"(56, 3)",1614.0
"(57, 3)",1640.5
"(58, 3)",1667.0
"(59, 3)",1693.5
"(60, 3)",1720.0
"(61, 3)",1746.5
"(62, 3)",1773.0
"(63, 3)",1799.5
"(64, 3)",1826.0
"(65, 3)",1852.5
"(66, 3)",1879.0
"(67, 3)",1905.5
"(68, 3)",1932.0
"(69, 3)",1958.5
"(70, 3)",1985.0
